,TDVSID,ScenarioID,CountryID,Year,TechID,JSTypeID,KM_Value,KM_PFix,KM_Unit
7984,0,1,9,2021,660,2,13.5749811391861,k,m
7985,0,1,9,2021,670,2,895765304.56543,k,m
7986,0,1,9,2021,675,2,89353695.5118179,k,m
7987,0,1,9,2021,680,1,68745.1101839542,k,m
7988,0,1,9,2021,690,2,11766814.6267533,k,m
7989,0,1,9,2021,691,2,10.8284243793833,k,m
7990,0,1,9,2021,695,2,12945030.8158994,k,m
7991,0,1,9,2021,696,2,18753493.2047129,k,m
7992,0,1,9,2021,700,2,2600.8194708993,k,m
7993,0,1,9,2021,720,2,37641.58100239,k,m
7994,0,1,9,2021,730,1,5187263.71228695,k,m
7995,0,1,9,2021,731,1,34782148.8976479,k,m
7996,0,1,9,2021,750,2,1205265.17275721,k,m
7997,0,1,9,2021,810,2,1336832.99645782,k,m
7998,0,1,9,2021,811,2,18034.7342393361,k,m
7999,0,1,9,2021,812,2,69007.5976308435,k,m
8000,0,1,9,2021,850,2,1497598.48136455,k,m
8001,0,1,9,2021,852,2,51830.5641890038,k,m
8002,0,1,9,2021,853,2,30225.0318782171,k,m
8003,0,1,9,2021,857,2,90913.7597773224,k,m
8004,0,1,9,2021,858,2,97386.7208813317,k,m
8005,0,1,9,2021,859,2,174370.725289918,k,m
8006,0,1,9,2021,865,2,1181138.09730858,k,m
8007,0,1,9,2021,866,2,2342777.09387243,k,m
8008,0,1,9,2021,867,2,4819610.15611887,k,m
8009,0,1,9,2021,870,1,20936.7608476896,k,m
8010,0,1,9,2021,890,1,937673866.74881,k,m
8011,0,1,9,2021,940,1,51331575.9599209,k,m
8012,0,1,9,2021,970,1,24556.546122767,k,m
8013,0,1,9,2021,980,1,11641586.1994028,k,m
8014,0,1,9,2021,981,1,601895.153522491,k,m
8015,0,1,9,2021,982,1,3264388.06951046,k,m
8016,0,1,9,2021,983,1,7690893.48614216,k,m
8017,0,1,9,2021,991,1,435817.9285191,k,m
8018,0,1,9,2021,1040,1,165085524.320602,k,m
8019,0,1,9,2021,1041,1,56637.7639188431,k,m
8020,0,1,9,2021,1110,1,17.8284960128394,k,m
8021,0,1,9,2021,1121,1,360363990.068436,k,m
8022,0,1,9,2021,1122,1,209154367.446899,k,m
8023,0,1,9,2021,1130,1,395969957.113266,k,m
8024,0,1,9,2021,1131,1,463526.463136077,k,m
8025,0,1,9,2021,1132,1,85897907.6147079,k,m
8026,0,1,9,2021,1134,1,13.5707800552609,k,m
8027,0,1,9,2021,1135,1,16.4317377482348,k,m
8028,0,1,9,2021,1141,1,12064.0461318544,k,m
8029,0,1,9,2021,1142,1,546320.690773427,k,m
8030,0,1,9,2021,1143,1,2265326.91158354,k,m
8031,0,1,9,2021,1144,1,13608422.1303463,k,m
8032,0,1,9,2021,1150,3,16416.9414347271,k,m
8033,0,1,9,2021,1151,3,780022.004619241,k,m
8034,0,1,9,2021,1152,3,3145.90170091833,k,m
8035,0,1,9,2021,1153,3,146000251.173973,k,m
8036,0,1,9,2021,1155,3,3343318.5890317,k,m
8037,0,1,9,2021,1156,3,9508522.2274065,k,m
8038,0,1,9,2021,1158,3,5951.32132730214,k,m
8039,0,1,9,2021,1159,3,1768880.05807996,k,m
8040,0,1,9,2021,1163,3,24827286.6010666,k,m
8041,0,1,9,2021,1164,3,61749.255110044,k,m
8042,0,1,9,2021,1166,3,70247262.7162933,k,m
8043,0,1,9,2021,1167,3,132045.752252452,k,m
8044,0,1,9,2021,1168,3,437.762452065726,k,m
8045,0,1,9,2021,1170,3,27.389662093924,k,m
8046,0,1,9,2021,1171,3,58802220.9703922,k,m
8047,0,1,9,2021,1172,3,33494617.7899837,k,m
8048,0,1,9,2021,1179,3,2284.36442739621,k,m
8049,0,1,9,2021,1180,3,6860.98974256311,k,m
8050,0,1,9,2021,1181,3,261324.981693178,k,m
8051,0,1,9,2021,1182,3,1084434.21777338,k,m
8052,0,1,9,2021,1190,3,0.600115512838784,k,m
8053,0,1,9,2021,1220,1,5357320308.6853,k,m
8054,0,1,9,2021,1220,2,5622395038.60474,k,m
8055,0,1,9,2021,1220,3,2669856071.47217,k,m
8056,0,1,9,2021,1221,1,19381888.2107735,k,m
8057,0,1,9,2021,1221,2,20340884.1043711,k,m
8058,0,1,9,2021,1221,3,9659092.87333488,k,m
8059,0,1,9,2021,1222,1,848478853.702545,k,m
8060,0,1,9,2021,1222,2,890460729.598999,k,m
8061,0,1,9,2021,1222,3,422845095.396042,k,m
8062,0,1,9,2021,1223,1,237850740.551949,k,m
8063,0,1,9,2021,1223,2,249619349.837303,k,m
8064,0,1,9,2021,1223,3,118534497.916698,k,m
8065,0,1,9,2021,1230,1,37.1699506729328,k,m
8066,0,1,9,2021,1230,2,39.0090804103238,k,m
8067,0,1,9,2021,1230,3,18.52389175383,k,m
8068,0,1,9,2021,1240,1,232860.984397121,k,m
8069,0,1,9,2021,1240,2,244382.710661739,k,m
8070,0,1,9,2021,1240,3,116047.8204838,k,m
8071,0,1,9,2021,1280,1,140782415.866852,k,m
8072,0,1,9,2021,1280,2,147748187.184334,k,m
8073,0,1,9,2021,1280,3,70159852.5047302,k,m
8074,0,1,9,2021,1300,1,0.141687661603385,k,m
8075,0,1,9,2021,1300,2,0.148698220403531,k,m
8076,0,1,9,2021,1301,1,85045.8745844662,k,m
8077,0,1,9,2021,1301,2,89253.8591870107,k,m
8078,0,1,9,2021,1301,3,42383.1770604011,k,m
8079,0,1,9,2021,1302,1,63360191.8816566,k,m
8080,0,1,9,2021,1302,2,66495195.0311661,k,m
8081,0,1,9,2021,1302,3,31575974.0769863,k,m
8082,0,1,9,2021,1303,1,30814412.9812717,k,m
8083,0,1,9,2021,1303,2,32339077.4428844,k,m
8084,0,1,9,2021,1303,3,15356567.6882863,k,m
8085,0,1,9,2021,1320,1,379.973641884135,k,m
8086,0,1,9,2021,1320,2,398.774346876962,k,m
8087,0,1,9,2021,1320,3,189.362381775027,k,m
8088,0,1,9,2021,1340,1,552294.717635959,k,m
8089,0,1,9,2021,1340,2,579621.642827988,k,m
8090,0,1,9,2021,1340,3,275239.726761356,k,m
8091,0,1,9,2021,1360,1,5436.89520782209,k,m
8092,0,1,9,2021,1360,2,5705.90736970189,k,m
8093,0,1,9,2021,1360,3,2709.5129553345,k,m
8094,0,1,9,2021,1365,1,18216455.3552866,k,m
8095,0,1,9,2021,1365,2,19117787.4803543,k,m
8096,0,1,9,2021,1365,3,9078291.24480486,k,m
8097,0,1,9,2021,1390,1,85904583.3349228,k,m
8098,0,1,9,2021,1390,2,90155050.1585007,k,m
8099,0,1,9,2021,1390,3,42811118.0663109,k,m
8100,0,1,9,2021,1391,1,4982.01961818268,k,m
8101,0,1,9,2021,1391,2,5228.5245146777,k,m
8102,0,1,9,2021,1391,3,2482.82253778598,k,m
8103,0,1,9,2021,1440,1,58894511.3122463,k,m
8104,0,1,9,2021,1440,2,61808548.8677025,k,m
8105,0,1,9,2021,1440,3,29350470.751524,k,m
8106,0,1,9,2021,1450,1,345.998614648124,k,m
8107,0,1,9,2021,1450,2,363.118260793271,k,m
8108,0,1,9,2021,1450,3,172.430716816052,k,m
8109,0,1,9,2021,1451,1,493964.122142643,k,m
8110,0,1,9,2021,1451,2,518404.936883599,k,m
8111,0,1,9,2021,1451,3,246170.297032222,k,m
8112,0,1,9,2021,1452,1,73153942.82341,k,m
8113,0,1,9,2021,1452,2,76773524.2843628,k,m
8114,0,1,9,2021,1452,3,36456752.5684834,k,m
8115,0,1,9,2021,1453,1,776580035.686493,k,m
8116,0,1,9,2021,1453,2,815004408.359528,k,m
8117,0,1,9,2021,1453,3,387013822.793961,k,m
8118,0,1,9,2021,1460,1,903986632.823944,k,m
8119,0,1,9,2021,1460,2,948714971.542358,k,m
8120,0,1,9,2021,1460,3,450507760.047913,k,m
8121,0,1,9,2021,1461,1,49101.8763568718,k,m
8122,0,1,9,2021,1461,2,51531.387725845,k,m
8123,0,1,9,2021,1461,3,24470.2459895052,k,m
8124,0,1,9,2021,1462,1,10.9436513184846,k,m
8125,0,1,9,2021,1462,2,11.4851319565901,k,m
8126,0,1,9,2021,1462,3,5.45384137851102,k,m
8127,0,1,9,2021,1464,1,6939866065.979,k,m
8128,0,1,9,2021,1464,2,7283243656.15845,k,m
8129,0,1,9,2021,1464,3,3458528280.25818,k,m
8130,0,1,9,2021,1465,1,2010853052.13928,k,m
8131,0,1,9,2021,1465,2,2110347986.22131,k,m
8132,0,1,9,2021,1465,3,1002122044.56329,k,m
8133,0,1,9,2021,1471,1,1544438481.33087,k,m
8134,0,1,9,2021,1471,2,1620855689.04877,k,m
8135,0,1,9,2021,1471,3,769681215.286255,k,m
8136,0,1,9,2021,1472,1,363330513.238907,k,m
8137,0,1,9,2021,1472,2,381307721.138,k,m
8138,0,1,9,2021,1472,3,181068167.090416,k,m
8139,0,1,9,2021,1473,1,108420863.747597,k,m
8140,0,1,9,2021,1473,2,113785415.887833,k,m
8141,0,1,9,2021,1473,3,54032258.6894035,k,m
8142,0,1,9,2021,1510,1,452233.362011611,k,m
8143,0,1,9,2021,1510,2,474609.405500814,k,m
8144,0,1,9,2021,1510,3,225373.500143178,k,m
8145,0,1,9,2021,1530,1,1772071242.33246,k,m
8146,0,1,9,2021,1530,2,1859751462.9364,k,m
8147,0,1,9,2021,1530,3,883123457.431793,k,m
8148,0,1,9,2021,1550,1,209402.42393408,k,m
8149,0,1,9,2021,1550,2,219763.445784338,k,m
8150,0,1,9,2021,1550,3,104357.095551677,k,m
8151,0,1,9,2021,1560,1,0.179675260780776,k,m
8152,0,1,9,2021,1560,2,0.188565413283825,k,m
8153,0,1,9,2021,1570,1,42702.547943918,k,m
8154,0,1,9,2021,1570,2,44815.4241894372,k,m
8155,0,1,9,2021,1570,3,21281.0973607702,k,m
8156,0,1,9,2021,1590,1,44112287.4617577,k,m
8157,0,1,9,2021,1590,2,46294916.421175,k,m
8158,0,1,9,2021,1590,3,21983651.4443159,k,m
8159,0,1,9,2021,1591,1,29953.2293865923,k,m
8160,0,1,9,2021,1591,2,31435.2837449405,k,m
8161,0,1,9,2021,1591,3,14927.3910210468,k,m
8162,0,1,9,2021,1592,1,2405037.17213869,k,m
8163,0,1,9,2021,1592,2,2524035.98278761,k,m
8164,0,1,9,2021,1592,3,1198566.28589332,k,m
8165,0,1,9,2021,1603,1,40301073.3425617,k,m
8166,0,1,9,2021,1603,2,42295131.8323612,k,m
8167,0,1,9,2021,1603,3,20084308.4603548,k,m
8168,0,1,9,2021,1610,1,426864981.651306,k,m
8169,0,1,9,2021,1610,2,447985827.922821,k,m
8170,0,1,9,2021,1610,3,212731003.761292,k,m
8171,0,1,9,2021,1611,1,2254952.21093297,k,m
8172,0,1,9,2021,1611,2,2366524.88820255,k,m
8173,0,1,9,2021,1611,3,1123770.37294209,k,m
8174,0,1,9,2021,1613,1,107.280790473396,k,m
8175,0,1,9,2021,1613,2,112.588935508029,k,m
8176,0,1,9,2021,1613,3,53.4640953731014,k,m
8177,0,1,9,2021,1615,1,2265681982.04041,k,m
8178,0,1,9,2021,1615,2,2377785682.67822,k,m
8179,0,1,9,2021,1615,3,1129117727.27966,k,m
8180,0,1,9,2021,1616,1,678913116.455078,k,m
8181,0,1,9,2021,1616,2,712505042.552948,k,m
8182,0,1,9,2021,1616,3,338340878.486633,k,m
8183,0,1,9,2021,1640,1,2038018703.46069,k,m
8184,0,1,9,2021,1640,2,2138857841.4917,k,m
8185,0,1,9,2021,1640,3,1015660166.74042,k,m
8186,0,1,9,2021,1650,1,0.188362991870861,k,m
8187,0,1,9,2021,1650,2,0.197683008851257,k,m
8188,0,1,9,2021,1660,1,46185.5343019124,k,m
8189,0,1,9,2021,1660,2,48470.7452415023,k,m
8190,0,1,9,2021,1660,3,23016.8679991039,k,m
8191,0,1,9,2021,1670,1,49309797.5850105,k,m
8192,0,1,9,2021,1670,2,51749598.2348919,k,m
8193,0,1,9,2021,1670,3,24573866.2779331,k,m
8194,0,1,9,2021,1671,1,25911.5331573412,k,m
8195,0,1,9,2021,1671,2,27193.609639653,k,m
8196,0,1,9,2021,1671,3,12913.1849462283,k,m
8197,0,1,9,2021,1680,1,4553600.21442175,k,m
8198,0,1,9,2021,1680,2,4778907.63431787,k,m
8199,0,1,9,2021,1680,3,2269316.93032384,k,m
8200,0,1,9,2021,1682,1,486301690.340042,k,m
8201,0,1,9,2021,1682,2,510363399.982452,k,m
8202,0,1,9,2021,1682,3,242351680.994034,k,m
8203,0,1,9,2021,1683,1,3145964.11772072,k,m
8204,0,1,9,2021,1683,2,3301623.27736616,k,m
8205,0,1,9,2021,1683,3,1567812.17083335,k,m
8206,0,1,9,2021,1685,1,128.005083865901,k,m
8207,0,1,9,2021,1685,2,134.338648649646,k,m
8208,0,1,9,2021,1685,3,63.7921857560286,k,m
8209,0,1,9,2021,1690,1,2545706748.9624,k,m
8210,0,1,9,2021,1690,2,2671665668.48755,k,m
8211,0,1,9,2021,1690,3,1268669843.67371,k,m
8212,0,1,9,2021,1691,1,744186818.599701,k,m
8213,0,1,9,2021,1691,2,781008422.374725,k,m
8214,0,1,9,2021,1691,3,370870471.000671,k,m
8215,0,1,9,2021,1702,1,202081501.483917,k,m
8216,0,1,9,2021,1702,2,208006605.505943,k,m
8217,0,1,9,2021,1702,3,92066533.8635445,k,m
8218,0,1,9,2021,1703,1,239001661.539078,k,m
8219,0,1,9,2021,1703,2,246009260.416031,k,m
8220,0,1,9,2021,1703,3,108887024.223804,k,m
8221,0,1,9,2021,1730,1,263405.119767413,k,m
8222,0,1,9,2021,1730,2,276438.135188073,k,m
8223,0,1,9,2021,1730,3,131269.698613323,k,m
8224,0,1,9,2021,2010,4,3.56682461344349,k,m
8225,0,1,9,2021,2020,4,16117176.041007,k,m
8226,0,1,9,2021,2030,4,33144794.4045067,k,m
8227,0,1,9,2021,2040,4,5.52992363012095,k,m
8228,0,1,9,2021,2050,4,14723095.1115489,k,m
8229,0,1,9,2021,2060,4,1.94374649709061,k,m
8230,0,1,9,2021,2070,4,17196480.1847935,k,m
8231,0,1,9,2021,2080,4,40804486.7217541,k,m
8232,0,1,9,2021,2090,4,2845417.00966656,k,m
8233,0,1,9,2021,2100,4,51657989.6211624,k,m
8234,0,1,9,2021,2110,4,133111536.502838,k,m
8235,0,1,9,2021,2120,4,57052887.9761696,k,m
8236,0,1,9,2021,2130,4,34247957.1700096,k,m
8237,0,1,9,2021,2140,4,7315619.38300729,k,m
8238,0,1,9,2021,2150,4,15455132.3503256,k,m
8239,0,1,9,2021,2160,4,69184817.3737526,k,m
8240,0,1,9,2021,2170,4,13651533.0523252,k,m
8241,0,1,9,2021,2180,4,4831026.77389979,k,m
8242,0,1,9,2021,2190,4,11132735.7590199,k,m
8243,0,1,9,2021,2210,4,16527689.9933815,k,m
8244,0,1,9,2021,2240,4,10256330.4826617,k,m
8245,0,1,9,2021,2250,4,46860121.1905479,k,m
8246,0,1,9,2021,2270,4,23859525.0993967,k,m
8247,0,1,9,2021,2300,4,1563193.74218583,k,m
8248,0,1,9,2021,2320,4,1133034.23859179,k,m
8249,0,1,9,2021,2330,4,1374881.94741309,k,m
8250,0,1,9,2021,3010,5,544417.649507523,k,m
8251,0,1,9,2021,3020,5,631969.538517296,k,m
8252,0,1,9,2021,3030,6,1399189.58302587,k,m
8253,0,1,9,2021,3040,6,1641160.69208831,k,m
8254,0,1,9,2021,4010,9,3067750.94941258,k,m
8255,0,1,9,2021,4040,9,662124.948576093,k,m
8256,0,1,9,2021,4050,9,16008764.5053864,k,m
8257,0,1,9,2021,4060,9,1642880.7284683,k,m
8258,0,1,9,2021,4070,9,21049974.4862318,k,m
8259,0,1,9,2021,4090,9,852314.289659262,k,m
8260,0,1,9,2021,4100,9,15276568.941772,k,m
8261,0,1,9,2021,4120,9,31783614.307642,k,m
8262,0,1,9,2021,4130,9,300558507.442474,k,m
8263,0,1,9,2021,4140,9,70378310.9784126,k,m
8264,0,1,9,2021,4150,9,439114153.385162,k,m
8265,0,1,9,2021,4170,9,35541605.2043438,k,m
8266,0,1,9,2021,4190,9,573849260.807037,k,m
8267,0,1,9,2021,4200,9,18631884.8282099,k,m
8268,0,1,9,2021,4210,9,123512916.266918,k,m
8269,0,1,9,2021,4220,9,182792186.737061,k,m
8270,0,1,9,2021,4230,9,41007686.406374,k,m
8271,0,1,9,2021,4250,9,232481464.743614,k,m
8272,0,1,9,2021,4270,9,20687486.9763851,k,m
8273,0,1,9,2021,5000,1,117.288664114312,k,m
8274,0,1,9,2021,5000,2,123.091993486923,k,m
8275,0,1,9,2021,5000,3,58.4515866819402,k,m
8276,0,1,9,2021,5001,1,167446.924024262,k,m
8277,0,1,9,2021,5001,2,175732.027855702,k,m
8278,0,1,9,2021,5001,3,83448.2852951624,k,m
8279,0,1,9,2021,5002,1,24798156.6935778,k,m
8280,0,1,9,2021,5002,2,26025144.3833113,k,m
8281,0,1,9,2021,5002,3,12358326.4648914,k,m
8282,0,1,9,2021,5003,1,263249695.301056,k,m
8283,0,1,9,2021,5003,2,276275038.719177,k,m
8284,0,1,9,2021,5003,3,131192237.138748,k,m
8285,0,1,9,2021,5004,1,539647221.565247,k,m
8286,0,1,9,2021,5004,2,566348373.889923,k,m
8287,0,1,9,2021,5004,3,268936783.075333,k,m
8288,0,1,9,2021,5005,1,162404105.067253,k,m
8289,0,1,9,2021,5005,2,170439705.252647,k,m
8290,0,1,9,2021,5005,3,80935165.2860641,k,m
8291,0,1,9,2021,5006,1,46633396.2976933,k,m
8292,0,1,9,2021,5006,2,48940770.3280449,k,m
8293,0,1,9,2021,5006,3,23240063.3394718,k,m
8294,0,1,9,2021,5012,1,128.805709209701,k,m
8295,0,1,9,2021,5012,2,135.178879645537,k,m
8296,0,1,9,2021,5012,3,64.19117681844,k,m
8297,0,1,9,2021,5013,1,187220.110092312,k,m
8298,0,1,9,2021,5013,2,196483.568288386,k,m
8299,0,1,9,2021,5013,3,93302.3839024827,k,m
8300,0,1,9,2021,5014,1,29120443.3888197,k,m
8301,0,1,9,2021,5014,2,30561292.5440073,k,m
8302,0,1,9,2021,5014,3,14512365.6839132,k,m
8303,0,1,9,2021,5015,1,306438803.672791,k,m
8304,0,1,9,2021,5015,2,321601092.815399,k,m
8305,0,1,9,2021,5015,3,152715817.093849,k,m
8306,0,1,9,2021,5016,1,1821535706.52008,k,m
8307,0,1,9,2021,5016,2,1911663413.04779,k,m
8308,0,1,9,2021,5016,3,907774448.394775,k,m
8309,0,1,9,2021,5017,1,2478811025.61951,k,m
8310,0,1,9,2021,5017,2,2601459980.01099,k,m
8311,0,1,9,2021,5017,3,1235331892.96722,k,m
8312,0,1,9,2021,5018,1,687181293.964386,k,m
8313,0,1,9,2021,5018,2,721182286.739349,k,m
8314,0,1,9,2021,5018,3,342461347.579956,k,m
8315,0,1,9,2021,5024,1,3.70974295726967,k,m
8316,0,1,9,2021,5024,2,3.89329724015397,k,m
8317,0,1,9,2021,5024,3,1.84877502196201,k,m
8318,0,1,9,2021,5025,1,6127747.70706892,k,m
8319,0,1,9,2021,5025,2,6430942.09954143,k,m
8320,0,1,9,2021,5025,3,3053803.69536579,k,m
8321,0,1,9,2021,5026,1,108735859.394073,k,m
8322,0,1,9,2021,5026,2,114115998.148918,k,m
8323,0,1,9,2021,5026,3,54189238.6972904,k,m
8324,0,1,9,2021,5027,1,58327566.832304,k,m
8325,0,1,9,2021,5027,2,61213552.9518127,k,m
8326,0,1,9,2021,5027,3,29067929.8341274,k,m
8327,0,1,9,2021,5033,1,28829.346774728,k,m
8328,0,1,9,2021,5033,2,30255.7946270099,k,m
8329,0,1,9,2021,5033,3,14367.296898854,k,m
8330,0,1,9,2021,5034,1,11606029.2348266,k,m
8331,0,1,9,2021,5034,2,12180282.7343345,k,m
8332,0,1,9,2021,5034,3,5783941.59674644,k,m
8333,0,1,9,2021,5035,1,7147370.37196755,k,m
8334,0,1,9,2021,5035,2,7501014.97396827,k,m
8335,0,1,9,2021,5035,3,3561939.57850337,k,m
8336,0,1,9,2021,5041,1,78936.5949458443,k,m
8337,0,1,9,2021,5041,2,82842.2926133499,k,m
8338,0,1,9,2021,5041,3,39338.5744246189,k,m
8339,0,1,9,2021,5051,1,12.6000907485491,k,m
8340,0,1,9,2021,5051,2,13.2235307148676,k,m
8341,0,1,9,2021,5051,3,6.27933927077606,k,m
8342,0,1,9,2021,5052,1,153300.730744377,k,m
8343,0,1,9,2021,5052,2,160885.902005248,k,m
8344,0,1,9,2021,5052,3,76398.4426157549,k,m
8345,0,1,9,2021,5060,1,1688.8351410671,k,m
8346,0,1,9,2021,5060,2,1772.39701315557,k,m
8347,0,1,9,2021,5060,3,841.642247451091,k,m
8348,0,1,9,2021,5061,1,16644.8426170973,k,m
8349,0,1,9,2021,5061,2,17468.4137164149,k,m
8350,0,1,9,2021,5061,3,8295.06825539283,k,m
8351,0,1,9,2021,5079,1,1843.0312138662,k,m
8352,0,1,9,2021,5079,2,1934.22238226049,k,m
8353,0,1,9,2021,5079,3,918.486875889357,k,m
8354,0,1,9,2021,5080,1,4114623.64718318,k,m
8355,0,1,9,2021,5080,2,4318210.76199412,k,m
8356,0,1,9,2021,5080,3,2050549.95603859,k,m
8357,0,1,9,2021,5081,1,39454728.3649445,k,m
8358,0,1,9,2021,5081,2,41406907.1412086,k,m
8359,0,1,9,2021,5081,3,19662525.5048275,k,m
8360,0,1,9,2021,5082,1,24859726.4289856,k,m
8361,0,1,9,2021,5082,2,26089759.5435381,k,m
8362,0,1,9,2021,5082,3,12389009.8184347,k,m
8363,0,1,9,2021,5200,1,75.3055928726099,k,m
8364,0,1,9,2021,5200,2,79.0316363463717,k,m
8365,0,1,9,2021,5200,3,37.5290447607313,k,m
8366,0,1,9,2021,5201,1,107509.877125267,k,m
8367,0,1,9,2021,5201,2,112829.351564869,k,m
8368,0,1,9,2021,5201,3,53578.2601218671,k,m
8369,0,1,9,2021,5202,1,15921747.3119497,k,m
8370,0,1,9,2021,5202,2,16709538.1766558,k,m
8371,0,1,9,2021,5202,3,7934708.14824104,k,m
8372,0,1,9,2021,5203,1,169020429.253578,k,m
8373,0,1,9,2021,5203,2,177383393.04924,k,m
8374,0,1,9,2021,5203,3,84232456.9821358,k,m
8375,0,1,9,2021,5204,1,358541816.473007,k,m
8376,0,1,9,2021,5204,2,376282095.909119,k,m
8377,0,1,9,2021,5204,3,178681701.421738,k,m
8378,0,1,9,2021,5205,1,126938000.321388,k,m
8379,0,1,9,2021,5205,2,133218765.258789,k,m
8380,0,1,9,2021,5205,3,63260398.8051414,k,m
8381,0,1,9,2021,5206,1,36094866.6930199,k,m
8382,0,1,9,2021,5206,2,37880804.3897152,k,m
8383,0,1,9,2021,5206,3,17988117.4117327,k,m
8384,0,1,9,2021,5212,1,82.7001542802464,k,m
8385,0,1,9,2021,5212,2,86.7920704195058,k,m
8386,0,1,9,2021,5212,3,41.2141716310543,k,m
8387,0,1,9,2021,5213,1,120205.31721646,k,m
8388,0,1,9,2021,5213,2,126152.954180725,k,m
8389,0,1,9,2021,5213,3,59905.1163590048,k,m
8390,0,1,9,2021,5214,1,18696883.6933374,k,m
8391,0,1,9,2021,5214,2,19621986.8957996,k,m
8392,0,1,9,2021,5214,3,9317716.58360958,k,m
8393,0,1,9,2021,5215,1,196750119.328499,k,m
8394,0,1,9,2021,5215,2,206485107.541084,k,m
8395,0,1,9,2021,5215,3,98051726.8180847,k,m
8396,0,1,9,2021,5216,1,1153574824.33319,k,m
8397,0,1,9,2021,5216,2,1210652589.79797,k,m
8398,0,1,9,2021,5216,3,574891686.439514,k,m
8399,0,1,9,2021,5217,1,1559499740.60059,k,m
8400,0,1,9,2021,5217,2,1636662244.79675,k,m
8401,0,1,9,2021,5217,3,777187108.99353,k,m
8402,0,1,9,2021,5218,1,432664632.797241,k,m
8403,0,1,9,2021,5218,2,454072445.631027,k,m
8404,0,1,9,2021,5218,3,215621307.492256,k,m
8405,0,1,9,2021,5224,1,2.381853825284,k,m
8406,0,1,9,2021,5224,2,2.49970555366019,k,m
8407,0,1,9,2021,5224,3,1.18701271034638,k,m
8408,0,1,9,2021,5225,1,4106702.74868608,k,m
8409,0,1,9,2021,5225,2,4309898.24235439,k,m
8410,0,1,9,2021,5225,3,2046602.77813673,k,m
8411,0,1,9,2021,5226,1,75294300.9138107,k,m
8412,0,1,9,2021,5226,2,79019784.9273682,k,m
8413,0,1,9,2021,5226,3,37523414.939642,k,m
8414,0,1,9,2021,5227,1,41152156.8894386,k,m
8415,0,1,9,2021,5227,2,43188322.3354816,k,m
8416,0,1,9,2021,5227,3,20508451.3872862,k,m
8417,0,1,9,2021,5233,1,18509.9906957475,k,m
8418,0,1,9,2021,5233,2,19425.8445844753,k,m
8419,0,1,9,2021,5233,3,9224.57638807828,k,m
8420,0,1,9,2021,5234,1,8701411.07589006,k,m
8421,0,1,9,2021,5234,2,9131948.46361876,k,m
8422,0,1,9,2021,5234,3,4336406.01113439,k,m
8423,0,1,9,2021,5235,1,5341339.85638618,k,m
8424,0,1,9,2021,5235,2,5605624.05735254,k,m
8425,0,1,9,2021,5235,3,2661892.21292734,k,m
8426,0,1,9,2021,5241,1,50681.5158587415,k,m
8427,0,1,9,2021,5241,2,53189.1855644062,k,m
8428,0,1,9,2021,5241,3,25257.4718615506,k,m
8429,0,1,9,2021,5251,1,8.08993227963128,k,m
8430,0,1,9,2021,5251,2,8.49021297710806,k,m
8431,0,1,9,2021,5251,3,4.03167144114036,k,m
8432,0,1,9,2021,5252,1,98427.2919595242,k,m
8433,0,1,9,2021,5252,2,103297.366877086,k,m
8434,0,1,9,2021,5252,3,49051.8941660412,k,m
8435,0,1,9,2021,5260,1,1084.32243450807,k,m
8436,0,1,9,2021,5260,2,1137.97364065249,k,m
8437,0,1,9,2021,5260,3,540.379289759585,k,m
8438,0,1,9,2021,5261,1,10686.8810689775,k,m
8439,0,1,9,2021,5261,2,11215.6567411148,k,m
8440,0,1,9,2021,5261,3,5325.87819179753,k,m
8441,0,1,9,2021,5279,1,1183.3246844617,k,m
8442,0,1,9,2021,5279,2,1241.87431538303,k,m
8443,0,1,9,2021,5279,3,589.7176720282,k,m
8444,0,1,9,2021,5280,1,2719947.36976922,k,m
8445,0,1,9,2021,5280,2,2854527.67275274,k,m
8446,0,1,9,2021,5280,3,1355503.80218774,k,m
8447,0,1,9,2021,5281,1,28077166.5275097,k,m
8448,0,1,9,2021,5281,2,29466396.1976767,k,m
8449,0,1,9,2021,5281,3,13992442.7494407,k,m
8450,0,1,9,2021,5282,1,17427254.4682026,k,m
8451,0,1,9,2021,5282,2,18289536.2377167,k,m
8452,0,1,9,2021,5282,3,8684988.13360929,k,m
8453,0,1,9,2021,5400,1,22.923224207716,k,m
8454,0,1,9,2021,5400,2,24.0574404841709,k,m
8455,0,1,9,2021,5400,3,11.4239409043648,k,m
8456,0,1,9,2021,5401,1,32726.2932842132,k,m
8457,0,1,9,2021,5401,2,34345.5576512497,k,m
8458,0,1,9,2021,5401,3,16309.3664014013,k,m
8459,0,1,9,2021,5402,1,4846621.77041173,k,m
8460,0,1,9,2021,5402,2,5086427.55448818,k,m
8461,0,1,9,2021,5402,3,2415346.21454775,k,m
8462,0,1,9,2021,5403,1,51450256.2582493,k,m
8463,0,1,9,2021,5403,2,53995963.1860256,k,m
8464,0,1,9,2021,5403,3,25640577.0778656,k,m
8465,0,1,9,2021,5404,1,89745871.7226982,k,m
8466,0,1,9,2021,5404,2,94186402.8573036,k,m
8467,0,1,9,2021,5404,3,44725451.618433,k,m
8468,0,1,9,2021,5412,1,25.1741507639736,k,m
8469,0,1,9,2021,5412,2,26.4197410615452,k,m
8470,0,1,9,2021,5412,3,12.5457049193756,k,m
