,ScenarioID,CountryID,Year,PSmall,PMedium,PLarge,CSmall,CMedium,CLarge,TPanel,TMedium,THeavy,TCarDerived,TPickup,TDrop,TBox,TOther
45,1,9,2057,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
46,1,9,2058,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
47,1,9,2059,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
48,1,9,2060,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
49,1,9,2061,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
50,1,9,2062,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
51,1,9,2063,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
52,1,9,2064,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
53,1,9,2065,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
54,1,9,2066,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
55,1,9,2067,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
56,1,9,2068,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
57,1,9,2069,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
58,1,9,2070,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
59,1,9,2071,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
60,1,9,2072,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
61,1,9,2073,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
62,1,9,2074,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
63,1,9,2075,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
64,1,9,2076,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
65,1,9,2077,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
66,1,9,2078,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
67,1,9,2079,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
68,1,9,2080,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
69,1,9,2081,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
70,1,9,2082,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
71,1,9,2083,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
72,1,9,2084,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
