,GEO_CODE,Work mainly at or from home,Underground; metro; light rail; tram,Train,Bus; minibus or coach,Taxi,Motorcycle; scooter or moped,Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work
479,E01000418,44,7,160,66,5,15,338,32,7,43,2
480,E01000351,58,5,170,45,8,16,363,29,8,30,3
481,E01000352,57,5,166,44,8,16,356,29,7,29,3
482,E01000346,61,6,178,47,9,17,381,31,8,32,3
483,E01000347,58,5,169,45,8,16,361,29,7,30,3
484,E01000348,56,5,163,43,8,15,349,28,7,29,2
485,E01000349,63,6,183,49,9,17,392,32,8,32,3
486,E01000350,57,5,167,44,8,16,356,29,7,30,3
487,E01019200,25,2,85,19,3,7,160,14,4,20,1
488,E01019201,24,2,82,18,3,7,154,14,4,19,1
489,E01019202,25,2,85,19,3,7,160,14,4,20,1
490,E01000353,28,2,94,21,3,8,177,16,4,22,1
491,E01000354,25,2,86,19,3,7,162,14,4,20,1
492,E01000355,25,2,83,18,3,7,156,14,4,19,1
493,E01000356,26,2,87,19,3,7,165,15,4,21,1
494,E01000357,24,2,82,18,3,7,155,14,4,19,1
495,E01000358,27,2,92,21,3,8,174,16,4,22,1
496,E01000359,22,2,75,17,2,6,141,13,4,18,1
497,E01026998,28,2,94,21,3,8,178,16,5,22,1
498,E01018116,25,2,85,19,3,7,161,14,4,20,1
499,E01018117,28,2,95,21,3,8,179,16,5,22,1
500,E01018118,33,2,110,24,4,9,207,19,5,26,1
501,E01019087,36,4,113,27,4,8,216,15,5,40,2
502,E01019088,36,4,114,27,4,8,218,15,5,40,2
503,E01000330,35,4,112,27,4,8,213,15,5,39,2
504,E01000365,35,4,112,27,4,8,214,15,5,40,2
505,E01000366,36,4,113,27,4,8,216,15,5,40,2
506,E01000389,34,4,109,26,4,8,208,14,4,38,2
507,E01000393,37,4,117,28,4,9,224,15,5,41,2
508,E01000394,34,4,107,25,4,8,205,14,4,38,2
509,E01030437,37,4,118,28,4,9,225,16,5,42,2
510,E01030438,35,4,111,26,4,8,212,15,5,39,2
511,E01030439,37,4,116,28,4,9,222,15,5,41,2
512,E01000326,34,4,110,37,5,12,275,26,8,39,1
513,E01000374,37,4,120,40,5,13,299,29,9,42,1
514,E01000375,38,4,122,41,5,13,304,29,9,43,1
515,E01000376,39,4,125,41,5,13,311,30,9,44,1
516,E01000377,38,4,121,40,5,13,303,29,9,43,1
517,E01000378,38,4,123,41,5,13,308,29,9,44,1
518,E01000379,40,4,127,42,5,13,318,30,10,45,1
519,E01000380,37,4,120,40,5,13,300,29,9,43,1
520,E01000395,51,7,198,64,9,18,373,32,7,40,3
521,E01000396,48,7,187,60,9,17,352,31,6,38,3
522,E01000397,0,0,0,0,0,0,0,0,0,0,0
523,E01000398,54,7,210,68,10,19,395,34,7,43,3
524,E01000399,52,7,200,64,9,19,377,33,7,41,3
525,E01000400,53,7,204,66,9,19,384,33,7,42,3
526,E01000401,55,8,212,68,10,20,399,35,7,43,3
527,E01000367,39,6,132,56,5,10,281,30,5,34,2
528,E01000372,42,6,144,61,5,11,306,33,5,37,2
529,E01000373,37,5,125,53,4,10,266,29,5,32,2
530,E01000403,34,5,116,49,4,9,246,26,4,30,2
531,E01000404,39,6,132,56,4,10,279,30,5,34,2
532,E01000405,34,5,115,49,4,9,245,26,4,30,2
533,E01000407,37,6,126,54,4,10,267,29,5,32,2
534,E01000408,40,6,137,58,5,10,291,31,5,35,2
535,E01000368,31,3,114,56,5,11,263,29,6,41,1
536,E01000429,31,3,116,57,5,11,266,30,6,42,1
537,E01000430,32,3,121,59,5,12,280,31,7,44,1
538,E01000431,30,2,113,55,5,11,259,29,6,41,1
539,E01000432,30,2,113,55,5,11,260,29,6,41,1
540,E01000433,31,3,117,57,5,12,269,30,7,42,1
541,E01000434,31,3,117,57,5,12,269,30,7,42,1
542,E01000435,27,2,99,49,4,10,229,25,6,36,1
543,E01000402,43,4,118,45,5,13,294,27,6,34,1
544,E01000406,47,4,131,49,6,14,326,30,7,38,1
545,E01000437,43,4,119,45,5,13,298,27,6,35,1
546,E01000438,50,5,140,53,6,15,349,32,7,41,1
547,E01000439,43,4,119,45,5,13,296,27,6,35,1
548,E01000440,42,4,117,44,5,12,291,27,6,34,1
549,E01000441,48,4,134,50,6,14,334,30,7,39,1
550,E01000442,48,4,133,50,6,14,332,30,7,39,1
551,E01026351,29,2,89,15,3,6,155,11,2,12,1
552,E01026089,40,3,125,20,4,8,217,15,3,16,1
553,E01026349,29,2,92,15,3,6,160,11,2,12,1
554,E01026350,30,2,94,15,3,6,163,11,2,12,1
555,E01027110,30,2,93,15,3,6,161,11,2,12,1
556,E01027111,33,3,104,17,3,7,181,13,2,14,1
557,E01027112,38,3,119,19,4,8,207,15,3,16,1
558,E01021521,28,2,87,14,3,6,151,11,2,11,1
559,E01021522,34,3,106,17,4,7,184,13,3,14,1
560,E01021523,30,2,93,15,3,6,163,11,2,12,1
561,E01021524,32,3,100,16,3,6,174,12,2,13,1
562,E01018490,30,2,92,15,3,6,160,11,2,12,1
563,E01018491,24,2,76,12,3,5,132,9,2,10,1
564,E01018492,22,2,67,11,2,4,117,8,2,9,1
565,E01026090,25,2,81,23,3,9,163,14,4,16,1
566,E01026091,23,2,73,21,3,8,147,12,3,15,1
567,E01027113,36,3,118,34,5,13,237,20,5,23,2
568,E01027114,30,3,98,28,4,11,197,17,5,19,1
569,E01019120,35,3,114,33,5,13,229,19,5,23,2
570,E01019121,39,4,126,36,5,14,253,21,6,25,2
571,E01019122,26,2,84,24,4,9,168,14,4,17,1
572,E01029214,22,2,73,21,3,8,147,12,3,15,1
573,E01029215,20,2,66,19,3,7,134,11,3,13,1
574,E01029739,32,3,103,30,4,11,208,18,5,21,2
575,E01029740,30,3,97,28,4,11,195,17,5,19,1
576,E01029741,31,3,100,29,4,11,202,17,5,20,1
577,E01029745,29,3,94,27,4,10,188,16,4,19,1
578,E01000464,32,15,120,75,4,8,204,22,4,19,2
579,E01000465,36,17,135,84,4,9,228,24,4,22,2
580,E01000466,32,15,121,75,4,8,205,22,4,19,2
581,E01000467,36,18,137,86,4,9,232,25,4,22,2
582,E01000468,40,19,149,93,4,10,253,27,5,24,2
583,E01000469,35,17,131,82,4,8,222,24,4,21,2
584,E01000470,34,16,127,79,4,8,215,23,4,20,2
585,E01000416,33,16,125,78,4,8,211,23,4,20,2
586,E01000422,39,19,148,92,4,9,250,27,5,24,2
587,E01000471,89,172,52,118,4,5,330,36,9,95,2
588,E01000472,83,161,49,110,3,5,309,34,8,89,2
589,E01000473,93,179,54,123,4,6,345,38,9,99,3
590,E01000476,95,184,56,126,4,6,354,39,9,101,3
591,E01000477,93,179,54,123,4,6,344,38,9,99,3
592,E01000478,96,186,57,128,4,6,358,40,9,103,3
593,E01002392,47,111,24,37,2,3,177,12,3,19,1
594,E01002393,52,123,26,40,2,4,195,13,3,21,1
595,E01002394,47,112,24,37,2,3,179,12,3,19,1
596,E01002395,42,99,21,33,2,3,158,11,3,17,1
597,E01002397,49,115,25,38,2,4,184,12,3,20,1
598,E01002398,49,116,25,38,2,4,185,12,3,20,1
599,E01002399,51,121,26,40,2,4,193,13,3,21,1
600,E01000623,50,117,25,39,2,4,187,13,3,20,1
601,E01000479,54,127,27,42,2,4,202,14,4,22,1
602,E01000480,46,110,23,36,2,3,174,12,3,19,1
603,E01000481,48,113,24,37,2,3,180,12,3,19,1
604,E01000486,47,111,24,37,2,3,177,12,3,19,1
605,E01000489,102,338,56,119,4,12,247,17,25,48,3
606,E01000490,95,314,52,110,4,11,230,16,23,45,3
607,E01000491,103,341,56,120,4,12,249,17,25,49,3
608,E01000642,111,366,61,129,4,13,268,19,27,52,3
609,E01000494,87,290,48,102,4,11,212,15,21,42,3
610,E01000495,96,319,53,112,4,12,233,16,23,46,3
611,E01000513,81,156,39,97,6,5,362,29,6,45,4
612,E01000624,87,167,41,104,6,6,388,31,7,49,5
613,E01000515,82,160,40,99,6,5,370,30,7,46,4
614,E01000629,95,183,45,114,7,6,424,34,8,53,5
615,E01000518,81,156,39,97,6,5,362,29,6,45,4
616,E01000519,90,174,43,108,6,6,404,32,7,51,5
617,E01000523,174,452,194,533,8,33,697,51,66,204,11
618,E01000529,0,0,0,0,0,0,0,0,0,0,0
619,E01000533,170,440,188,517,8,32,677,49,65,198,11
620,E01008374,49,103,19,23,4,2,199,15,2,16,0
621,E01008375,46,98,18,22,3,2,190,14,2,15,0
622,E01008376,42,88,16,20,3,2,171,12,2,14,0
623,E01008377,45,94,17,21,3,2,183,13,2,15,0
624,E01008378,45,96,17,22,3,2,186,14,2,15,0
625,E01008379,45,96,17,22,3,2,185,14,2,15,0
626,E01008380,49,103,19,23,4,2,199,15,2,16,0
627,E01000568,49,104,19,23,4,2,201,15,2,16,0
628,E01000487,44,93,17,21,3,2,180,13,2,15,0
629,E01000536,42,89,16,20,3,2,172,13,2,14,0
630,E01000538,43,90,16,20,3,2,175,13,2,14,0
631,E01000539,46,97,18,22,3,2,189,14,2,15,0
632,E01000540,43,91,16,21,3,2,176,13,2,14,0
633,E01000541,35,75,13,17,3,1,145,11,2,12,0
634,E01000545,39,167,44,93,2,7,110,6,16,47,1
635,E01000546,39,168,44,94,2,7,110,6,16,47,1
636,E01000547,39,168,44,94,2,7,110,6,16,47,1
637,E01000548,37,162,42,90,2,7,106,6,15,45,1
638,E01000549,38,166,43,93,2,7,109,6,16,47,1
639,E01000968,34,147,38,82,2,6,96,5,14,41,1
640,E01000973,34,146,38,81,2,6,96,5,14,41,1
641,E01000974,33,143,37,80,2,6,94,5,14,40,1
642,E01000872,34,146,38,82,2,6,96,5,14,41,1
643,E01000875,38,164,43,91,2,7,108,6,16,46,1
644,E01000876,39,171,45,95,2,7,112,6,16,48,1
645,E01000931,33,143,38,80,2,6,94,5,14,40,1
646,E01000932,39,169,44,95,2,7,111,6,16,48,1
647,E01000556,95,475,79,129,3,15,260,22,30,51,2
648,E01000558,98,493,82,134,3,16,269,23,32,53,2
649,E01000559,83,419,70,114,3,14,229,19,27,45,2
650,E01000560,90,452,75,123,3,15,247,21,29,49,2
651,E01000561,98,489,81,133,3,16,268,23,31,53,2
652,E01000504,96,481,80,130,3,16,263,22,31,52,2
653,E01012269,22,62,14,14,1,2,82,6,1,12,0
654,E01012270,19,52,12,12,1,1,69,5,1,10,0
655,E01015224,20,57,13,13,1,1,75,6,1,11,0
656,E01015225,21,58,13,13,1,1,77,6,1,11,0
657,E01015226,19,54,12,12,1,1,71,5,1,10,0
658,E01015227,21,58,13,13,1,1,76,6,1,11,0
659,E01015228,20,56,13,13,1,1,74,5,1,11,0
660,E01015229,19,54,12,12,1,1,71,5,1,10,0
661,E01015230,18,52,12,12,1,1,68,5,1,10,0
662,E01017001,20,56,13,13,1,1,74,5,1,11,0
663,E01017003,20,56,12,13,1,1,74,5,1,11,0
664,E01017004,20,55,12,12,1,1,73,5,1,11,0
665,E01020557,20,57,13,13,1,1,75,6,1,11,0
666,E01020558,23,64,14,14,1,2,84,6,1,12,1
667,E01020559,23,64,14,14,1,2,84,6,1,12,1
668,E01000570,21,58,13,13,1,1,76,6,1,11,0
669,E01000571,20,56,13,13,1,1,74,5,1,11,0
670,E01000572,16,44,10,10,1,1,58,4,1,9,0
671,E01000573,16,45,10,10,1,1,59,4,1,9,0
672,E01000574,15,42,9,10,1,1,56,4,1,8,0
673,E01000575,18,50,11,11,1,1,65,5,1,10,0
674,E01000614,0,0,0,0,0,0,0,0,0,0,0
675,E01000576,18,52,11,12,1,1,68,5,1,10,0
676,E01000577,15,41,9,9,1,1,54,4,1,8,0
677,E01000578,20,56,13,13,1,1,74,5,1,11,0
678,E01016933,20,56,12,13,1,1,73,5,1,11,0
679,E01016934,18,51,11,12,1,1,68,5,1,10,0
680,E01016939,20,57,13,13,1,1,75,6,1,11,0
681,E01016940,21,59,13,13,1,2,78,6,1,11,0
682,E01030608,19,54,12,12,1,1,71,5,1,10,0
683,E01030609,21,59,13,13,1,2,78,6,1,12,0
684,E01000580,57,167,40,75,3,9,119,8,23,35,2
685,E01000582,56,164,40,74,3,8,117,8,22,34,2
686,E01000583,61,179,43,80,3,9,128,8,24,37,2
687,E01000586,56,163,39,73,3,8,117,8,22,34,2
688,E01017466,51,150,36,67,3,8,107,7,20,31,2
689,E01017471,44,129,31,58,2,7,92,6,18,27,2
690,E01017535,43,127,30,57,2,7,91,6,17,26,2
691,E01017536,48,142,34,64,2,7,101,7,19,29,2
692,E01017537,45,132,32,59,2,7,94,6,18,27,2
693,E01017538,56,165,40,74,3,9,118,8,22,34,2
694,E01017539,46,136,33,61,2,7,97,6,18,28,2
695,E01030847,49,143,34,64,2,7,102,7,19,30,2
696,E01030848,67,196,47,88,3,10,140,9,27,41,3
697,E01010752,39,82,16,33,1,3,153,16,2,22,1
698,E01010753,39,82,16,32,1,3,153,16,2,22,1
699,E01010754,40,83,16,33,1,3,156,16,2,22,1
700,E01010755,41,85,17,34,2,3,159,17,2,23,1
701,E01010756,38,80,16,32,1,2,150,16,2,22,1
702,E01010757,0,0,0,0,0,0,0,0,0,0,0
703,E01010758,35,74,14,29,1,2,138,15,2,20,1
704,E01010759,39,82,16,33,1,3,154,16,2,22,1
705,E01010760,40,83,16,33,1,3,156,16,2,22,1
706,E01010761,36,76,15,30,1,2,143,15,2,21,1
707,E01010762,38,80,16,32,1,2,149,16,2,21,1
708,E01010763,42,89,17,35,2,3,166,17,3,24,1
709,E01000587,41,85,17,34,2,3,159,17,2,23,1
710,E01000589,40,83,16,33,1,3,156,16,2,22,1
711,E01000592,37,78,15,31,1,2,146,15,2,21,1
712,E01000593,40,83,16,33,1,3,155,16,2,22,1
713,E01000594,35,74,14,29,1,2,138,15,2,20,1
714,E01000599,98,189,84,274,4,11,422,31,17,110,4
715,E01000600,83,161,72,234,4,10,360,27,15,94,3
716,E01000524,123,238,106,345,5,14,531,39,22,139,5
717,E01000525,123,238,106,345,5,14,531,39,22,139,5
718,E01000562,74,178,57,93,1,5,297,23,6,39,3
719,E01000606,80,192,61,100,1,6,321,25,7,42,3
720,E01000567,62,148,47,78,1,5,248,19,5,32,2
721,E01000607,82,197,63,103,1,6,329,25,7,43,3
722,E01000608,72,173,55,90,1,5,289,22,6,38,2
723,E01000609,79,188,60,98,1,6,314,24,6,41,3
724,E01000610,83,199,64,104,1,6,332,26,7,43,3
725,E01000615,63,148,53,92,2,5,263,22,7,50,2
726,E01000616,64,150,54,93,2,5,265,22,7,50,2
727,E01000617,71,167,60,104,2,5,296,25,8,56,2
728,E01000618,68,159,57,99,2,5,282,24,8,54,2
729,E01000619,67,157,56,98,2,5,278,23,8,53,2
730,E01000620,73,172,62,107,2,6,304,25,8,58,2
731,E01000621,73,171,61,106,2,6,302,25,8,57,2
732,E01000474,81,144,51,122,1,3,264,32,7,80,2
733,E01000630,78,137,49,117,1,3,252,31,6,77,2
734,E01000633,78,139,49,118,1,3,254,31,7,77,2
735,E01000634,79,140,50,119,1,3,257,31,7,78,2
736,E01000635,82,145,51,123,1,3,265,32,7,81,2
737,E01000636,83,147,52,125,1,3,269,33,7,82,2
738,E01000637,71,412,60,164,1,12,215,18,26,55,3
739,E01000638,71,414,60,164,1,12,216,18,26,55,3
740,E01000639,72,416,60,165,1,12,217,18,26,55,3
741,E01000640,67,392,57,156,1,11,205,17,25,52,3
742,E01000641,73,423,61,168,1,12,221,18,27,56,3
743,E01000644,71,414,60,164,1,12,216,18,26,55,3
744,E01000651,76,6,210,25,3,8,277,19,6,39,3
745,E01000652,77,6,211,25,3,8,279,20,6,40,3
746,E01000675,73,6,200,24,3,7,264,18,6,38,3
747,E01000678,69,6,190,23,3,7,250,17,6,36,3
748,E01000645,65,5,178,21,3,6,235,16,5,33,3
749,E01000646,74,6,205,24,3,7,271,19,6,39,3
750,E01000647,74,6,203,24,3,7,268,19,6,38,3
751,E01000648,79,6,218,26,3,8,288,20,6,41,3
752,E01000649,75,6,207,25,3,7,274,19,6,39,3
753,E01000650,75,6,206,24,3,7,272,19,6,39,3
754,E01000654,95,16,98,50,3,18,523,35,3,35,4
755,E01000655,101,17,104,53,4,20,558,38,3,38,4
756,E01000656,98,16,101,52,3,19,539,36,3,36,4
757,E01000657,107,18,111,57,4,21,593,40,3,40,5
758,E01000658,97,16,100,51,3,19,535,36,3,36,4
759,E01000659,103,17,106,54,4,20,570,38,3,38,4
760,E01000660,0,0,0,0,0,0,0,0,0,0,0
761,E01000661,63,11,150,66,3,8,300,24,8,32,1
762,E01000662,67,12,159,70,4,9,318,26,9,34,1
763,E01000663,60,11,144,63,3,8,287,23,8,30,1
764,E01000664,63,11,150,65,3,8,299,24,8,32,1
765,E01000665,63,11,151,66,3,8,302,24,8,32,1
766,E01000666,65,12,155,67,3,8,309,25,8,33,1
767,E01000667,62,11,149,65,3,8,296,24,8,31,1
768,E01000668,58,10,139,61,3,8,278,22,8,29,1
769,E01000669,61,11,147,64,3,8,293,24,8,31,1
770,E01000679,57,10,136,59,3,7,271,22,7,29,1
771,E01000784,67,6,181,28,3,8,264,18,4,23,3
772,E01000689,61,6,166,26,2,7,243,17,3,21,3
773,E01000690,67,6,182,28,3,8,266,18,4,23,3
774,E01000691,67,6,182,28,3,8,266,18,4,23,3
775,E01000692,71,7,192,30,3,9,280,19,4,25,3
776,E01000693,72,7,196,30,3,9,286,20,4,25,3
777,E01000694,71,7,192,30,3,9,281,19,4,25,3
778,E01000695,67,6,181,28,3,8,265,18,4,23,3
779,E01000696,69,7,188,29,3,8,275,19,4,24,3
780,E01000697,71,7,192,30,3,9,280,19,4,25,3
781,E01000698,53,5,144,22,2,6,210,15,3,19,2
782,E01000701,85,71,342,72,5,19,399,28,13,70,4
783,E01000702,75,63,302,63,4,17,353,25,12,62,3
784,E01000703,77,64,309,65,5,17,361,25,12,64,3
785,E01000704,82,68,330,69,5,18,385,27,13,68,4
786,E01000706,77,64,308,64,5,17,359,25,12,63,3
787,E01000707,78,64,311,65,5,17,363,25,12,64,3
788,E01000708,80,66,320,67,5,18,374,26,12,66,3
789,E01000700,88,73,351,73,5,19,410,29,13,72,4
790,E01000710,125,52,640,62,6,16,490,29,13,64,4
791,E01000711,130,54,663,64,6,17,508,30,13,66,4
792,E01000712,127,53,649,63,6,16,497,30,13,64,4
793,E01000713,126,53,644,62,6,16,493,30,13,64,4
794,E01000718,149,62,763,74,7,19,584,35,15,76,5
795,E01000680,74,11,88,28,2,9,332,18,4,21,4
796,E01000747,70,11,82,26,1,9,312,17,4,20,4
797,E01000748,74,11,87,28,2,9,330,18,4,21,4
798,E01000749,72,11,85,27,1,9,321,18,4,20,4
799,E01000790,59,9,222,22,3,7,256,16,5,29,1
800,E01000807,59,9,220,22,3,7,254,15,5,29,1
801,E01000808,62,9,233,23,3,7,269,16,5,30,1
802,E01000809,59,9,221,22,3,7,255,16,5,29,1
803,E01000810,61,9,229,23,3,7,264,16,5,30,1
804,E01000811,54,8,204,20,3,6,235,14,5,27,1
805,E01000812,63,9,237,23,3,7,273,17,5,31,1
806,E01000813,65,9,244,24,3,7,282,17,5,32,1
807,E01000814,63,9,235,23,3,7,271,17,5,31,1
808,E01000815,62,9,231,23,3,7,267,16,5,30,1
809,E01000653,85,15,315,76,6,15,419,28,13,96,3
810,E01000816,86,16,319,77,6,15,426,29,13,97,3
811,E01000817,0,0,0,0,0,0,0,0,0,0,0
812,E01000818,84,15,314,76,6,15,418,28,13,96,3
813,E01000819,75,14,279,68,5,13,372,25,11,85,3
814,E01000820,78,14,290,70,6,14,386,26,12,88,3
815,E01000821,0,0,0,0,0,0,0,0,0,0,0
816,E01000823,83,15,307,74,6,15,409,27,12,93,3
817,E01000825,75,14,278,67,5,13,370,25,11,85,3
818,E01000717,79,14,224,26,3,8,299,18,7,48,3
819,E01000826,84,15,239,28,3,9,319,20,7,51,3
820,E01000828,79,14,225,26,3,8,299,18,7,48,3
821,E01000829,86,15,245,28,3,9,327,20,7,52,3
822,E01000830,80,14,227,26,3,8,303,19,7,49,3
823,E01000831,85,15,242,28,3,9,323,20,7,52,3
824,E01000842,120,426,41,88,12,16,161,12,32,107,7
825,E01000843,123,434,41,90,12,16,164,12,33,109,7
826,E01000844,126,447,43,93,12,16,169,13,34,112,7
827,E01000845,116,412,39,85,11,15,156,12,31,104,7
828,E01000848,123,436,42,90,12,16,165,12,33,110,7
829,E01000849,122,432,41,89,12,16,163,12,33,108,7
830,E01000851,64,139,21,53,6,5,46,5,18,286,6
831,E01000852,56,122,18,47,5,4,40,4,16,251,5
832,E01000854,64,139,21,53,6,5,46,5,18,285,6
833,E01000855,57,124,19,47,5,4,41,4,16,254,5
834,E01000850,52,114,17,43,5,4,37,4,15,233,5
835,E01000918,59,129,19,49,6,4,42,4,17,264,6
836,E01000919,58,126,19,48,5,4,41,4,17,258,5
837,E01000871,140,598,160,114,11,22,250,17,33,88,7
838,E01000873,141,605,162,116,11,22,253,17,33,90,7
839,E01000874,135,575,154,110,10,21,241,16,32,85,7
840,E01000877,132,566,152,108,10,21,237,16,31,84,7
841,E01000886,135,271,64,200,10,17,197,14,53,160,8
842,E01000889,134,269,63,199,10,17,196,13,53,159,8
843,E01000890,142,284,67,210,11,18,207,14,56,168,8
844,E01000891,127,256,60,189,10,16,186,13,50,151,7
845,E01000894,198,476,49,92,21,17,254,18,33,165,9
846,E01000895,215,516,53,100,22,18,276,20,36,179,10
847,E01000896,216,519,53,101,23,18,278,20,36,180,10
848,E01000899,216,518,53,101,22,18,277,20,36,179,10
849,E01002008,51,103,23,69,3,6,83,7,23,42,2
850,E01002010,53,105,23,71,3,7,85,7,24,43,2
851,E01002011,53,107,23,71,3,7,86,7,24,44,2
852,E01000907,57,113,25,76,3,7,91,7,26,46,3
853,E01000908,58,115,25,77,3,7,93,7,26,47,3
854,E01000909,60,119,26,80,3,7,96,8,27,49,3
855,E01000910,55,110,24,74,3,7,89,7,25,45,3
856,E01000911,56,113,25,75,3,7,91,7,26,46,3
857,E01000912,65,129,28,87,3,8,104,8,30,53,3
858,E01000913,60,120,26,81,3,8,97,8,28,49,3
859,E01001994,60,120,26,80,3,8,96,8,27,49,3
860,E01000936,78,183,36,81,7,6,66,13,34,256,9
861,E01000937,60,142,28,63,5,5,51,10,26,199,7
862,E01000938,73,172,33,76,6,6,62,12,32,241,9
863,E01000939,71,168,33,75,6,6,61,12,31,236,8
864,E01000940,66,155,30,69,6,5,56,11,29,217,8
865,E01000941,66,154,30,68,6,5,56,11,28,216,8
866,E01004659,35,91,16,54,5,6,48,4,12,88,2
867,E01004660,32,84,14,50,4,5,44,4,11,81,2
868,E01004724,33,87,15,51,5,5,45,4,12,83,2
869,E01004727,34,90,15,53,5,6,47,4,12,87,2
870,E01004730,32,84,14,50,4,5,44,4,11,81,2
871,E01004647,33,87,15,51,5,5,45,4,12,84,2
872,E01004649,33,86,15,51,5,5,45,4,12,82,2
873,E01000951,26,67,12,40,4,4,35,3,9,65,2
874,E01000863,28,74,13,44,4,5,39,3,10,71,2
875,E01000944,25,67,11,39,4,4,35,3,9,64,2
876,E01000946,29,76,13,45,4,5,40,3,10,73,2
877,E01000947,29,75,13,45,4,5,39,3,10,73,2
878,E01000948,30,78,13,46,4,5,41,3,11,75,2
879,E01000949,26,67,12,40,4,4,35,3,9,65,2
880,E01000950,27,70,12,41,4,4,36,3,9,67,2
881,E01000960,88,394,43,71,8,10,142,7,18,73,4
882,E01000961,93,416,45,75,8,11,150,7,19,77,4
883,E01000962,90,400,43,72,8,10,144,7,18,74,4
884,E01000964,95,424,46,76,8,11,153,7,19,78,4
885,E01000965,85,378,41,68,7,10,136,7,17,70,3
886,E01000966,88,394,43,71,8,10,142,7,18,73,4
887,E01000935,92,411,45,74,8,11,148,7,19,76,4
888,E01000975,58,58,278,81,4,10,276,18,12,120,4
889,E01000976,64,64,307,90,4,11,305,20,13,133,4
890,E01000977,58,58,278,81,4,10,276,18,12,121,4
891,E01000978,57,56,272,80,4,10,270,18,11,118,4
892,E01000979,58,58,278,81,4,10,276,18,12,120,4
893,E01000980,55,55,266,78,4,9,264,17,11,115,4
894,E01000982,57,57,274,80,4,10,272,18,11,119,4
895,E01000983,61,60,291,85,4,10,289,19,12,126,4
896,E01000984,58,57,276,81,4,10,274,18,12,120,4
897,E01020195,58,65,134,61,3,11,312,25,8,50,7
898,E01020196,62,70,144,66,4,12,336,26,8,54,7
899,E01020197,51,57,117,53,3,10,274,22,7,44,6
900,E01000985,51,57,117,54,3,10,274,22,7,44,6
901,E01000986,56,62,129,59,3,11,301,24,8,49,6
902,E01000987,51,57,117,53,3,10,274,22,7,44,6
903,E01000990,49,54,112,51,3,10,263,21,7,42,6
904,E01000992,55,61,127,58,3,11,297,23,7,48,6
905,E01000993,54,60,125,57,3,11,292,23,7,47,6
906,E01000994,64,28,142,118,4,7,251,23,10,72,2
907,E01000995,59,26,129,108,3,7,228,21,9,65,2
908,E01000996,58,25,127,106,3,6,225,21,9,64,2
909,E01000997,58,25,128,106,3,7,226,21,9,65,2
910,E01000998,64,28,140,117,3,7,248,23,10,71,2
911,E01000999,57,25,126,104,3,6,222,20,9,64,2
912,E01001000,62,27,136,113,3,7,240,22,10,69,2
913,E01001001,53,23,116,96,3,6,204,19,8,59,2
914,E01001002,61,27,134,112,3,7,237,22,10,68,2
915,E01001003,62,27,136,113,3,7,240,22,10,69,2
916,E01001004,64,28,140,117,3,7,248,23,10,71,2
917,E01001005,46,37,97,93,3,6,220,23,8,109,4
918,E01001006,48,38,101,96,3,6,227,24,8,113,4
919,E01001007,54,43,114,109,4,7,257,27,9,128,4
920,E01001008,47,37,99,94,3,6,223,24,8,111,4
921,E01001009,47,37,99,94,3,6,223,24,8,111,4
922,E01001010,47,37,98,94,3,6,222,24,8,110,4
923,E01001011,46,36,97,92,3,6,218,23,8,108,4
924,E01001012,47,37,99,94,3,6,223,24,8,111,4
925,E01001013,48,38,102,97,3,7,230,24,8,114,4
926,E01001014,45,35,94,90,3,6,212,23,8,105,4
927,E01001015,75,4,120,51,3,11,361,28,5,32,2
928,E01001016,83,5,134,57,3,13,403,31,6,36,2
929,E01001017,81,4,131,56,3,12,394,31,6,35,2
930,E01001018,79,4,127,54,3,12,383,30,6,34,2
931,E01001019,79,4,127,54,3,12,383,30,5,34,2
932,E01001020,82,5,132,56,3,12,397,31,6,35,2
933,E01001021,65,4,105,45,3,10,316,25,5,28,2
934,E01001022,73,4,118,50,3,11,355,28,5,32,2
935,E01001107,74,18,245,104,2,10,331,23,10,74,3
936,E01001032,71,17,237,101,2,10,320,22,10,72,3
937,E01001033,75,18,251,107,2,10,339,23,11,76,3
938,E01001034,72,17,241,102,2,10,324,22,10,73,3
939,E01001037,66,16,221,94,2,9,298,21,9,67,3
940,E01001038,71,17,237,101,2,10,320,22,10,72,3
941,E01001039,73,17,242,103,2,10,326,23,10,73,3
942,E01001040,75,18,248,106,2,10,335,23,11,75,3
943,E01001041,72,17,240,102,2,10,324,22,10,73,3
944,E01012207,28,16,132,30,1,3,87,6,3,64,2
945,E01012208,30,17,144,32,1,3,95,7,4,70,3
946,E01012209,30,17,142,32,1,3,94,7,4,69,2
947,E01004509,26,15,124,28,1,2,82,6,3,60,2
948,E01004512,26,14,122,27,1,2,81,6,3,59,2
949,E01004513,27,15,127,28,1,3,84,6,3,62,2
950,E01004514,28,16,134,30,1,3,89,6,4,65,2
951,E01004627,26,15,124,28,1,2,82,6,3,60,2
952,E01025985,24,14,115,26,1,2,76,5,3,56,2
953,E01025986,25,14,120,27,1,2,79,6,3,58,2
954,E01001035,25,14,116,26,1,2,77,6,3,57,2
955,E01001036,25,14,118,27,1,2,78,6,3,58,2
956,E01001042,26,14,121,27,1,2,80,6,3,59,2
957,E01001043,26,15,124,28,1,3,82,6,3,61,2
