CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,Under 10 km,10 km to 30 km,30 km and over,Work from home,Other
20171,00AQGK,00AQGK : Marlborough,Standard Table (ST) wards,SWARD,2381,1493,100,,631
20172,00AQGL,00AQGL : Pinner,Standard Table (ST) wards,SWARD,1854,1718,167,,735
20173,00AQGM,00AQGM : Pinner South,Standard Table (ST) wards,SWARD,2006,1720,164,,730
20174,00AQGN,00AQGN : Queensbury,Standard Table (ST) wards,SWARD,2359,1370,155,,738
20175,00AQGP,00AQGP : Rayners Lane,Standard Table (ST) wards,SWARD,2430,1626,139,,756
20176,00AQGQ,00AQGQ : Roxbourne,Standard Table (ST) wards,SWARD,2586,1373,143,,613
20177,00AQGR,00AQGR : Roxeth,Standard Table (ST) wards,SWARD,2590,1505,119,,721
20178,00AQGS,00AQGS : Stanmore Park,Standard Table (ST) wards,SWARD,1902,1431,156,,698
20179,00AQGT,00AQGT : Wealdstone,Standard Table (ST) wards,SWARD,2347,1205,113,,609
20180,00AQGU,00AQGU : West Harrow,Standard Table (ST) wards,SWARD,2210,1704,137,,652
20181,00ARGC,00ARGC : Brooklands,Standard Table (ST) wards,SWARD,3085,2224,187,,851
20182,00ARGD,00ARGD : Cranham,Standard Table (ST) wards,SWARD,2095,2361,256,,784
20183,00ARGE,00ARGE : Elm Park,Standard Table (ST) wards,SWARD,2559,2205,194,,690
20184,00ARGF,00ARGF : Emerson Park,Standard Table (ST) wards,SWARD,2203,2191,211,,881
20185,00ARGG,00ARGG : Gooshays,Standard Table (ST) wards,SWARD,2553,1812,212,,733
20186,00ARGH,00ARGH : Hacton,Standard Table (ST) wards,SWARD,2452,2539,185,,781
20187,00ARGJ,00ARGJ : Harold Wood,Standard Table (ST) wards,SWARD,2463,2319,250,,768
20188,00ARGK,00ARGK : Havering Park,Standard Table (ST) wards,SWARD,2711,1799,209,,831
20189,00ARGL,00ARGL : Heaton,Standard Table (ST) wards,SWARD,2406,1645,181,,643
20190,00ARGM,00ARGM : Hylands,Standard Table (ST) wards,SWARD,2770,2288,211,,934
20191,00ARGN,00ARGN : Mawneys,Standard Table (ST) wards,SWARD,2857,1894,160,,815
20192,00ARGP,00ARGP : Pettits,Standard Table (ST) wards,SWARD,2790,2168,193,,877
20193,00ARGQ,00ARGQ : Rainham and Wennington,Standard Table (ST) wards,SWARD,2670,2079,193,,780
20194,00ARGR,00ARGR : Romford Town,Standard Table (ST) wards,SWARD,2999,2686,225,,869
20195,00ARGS,00ARGS : St Andrew's,Standard Table (ST) wards,SWARD,2615,2384,215,,797
20196,00ARGT,00ARGT : South Hornchurch,Standard Table (ST) wards,SWARD,2863,1875,198,,777
20197,00ARGU,00ARGU : Squirrel's Heath,Standard Table (ST) wards,SWARD,2286,2470,213,,839
20198,00ARGW,00ARGW : Upminster,Standard Table (ST) wards,SWARD,2225,2657,240,,918
20199,00ASGG,00ASGG : Barnhill,Standard Table (ST) wards,SWARD,3415,947,164,,683
20200,00ASGH,00ASGH : Botwell,Standard Table (ST) wards,SWARD,3775,1047,147,,698
20201,00ASGJ,00ASGJ : Brunel,Standard Table (ST) wards,SWARD,3206,1014,220,,651
20202,00ASGK,00ASGK : Cavendish,Standard Table (ST) wards,SWARD,2862,1692,153,,739
20203,00ASGL,00ASGL : Charville,Standard Table (ST) wards,SWARD,3713,1073,152,,770
20204,00ASGM,00ASGM : Eastcote and East Ruislip,Standard Table (ST) wards,SWARD,2505,1810,162,,924
20205,00ASGN,00ASGN : Harefield,Standard Table (ST) wards,SWARD,1694,1163,136,,519
20206,00ASGP,00ASGP : Heathrow Villages,Standard Table (ST) wards,SWARD,3734,918,138,,680
20207,00ASGQ,00ASGQ : Hillingdon East,Standard Table (ST) wards,SWARD,3561,1285,169,,761
20208,00ASGR,00ASGR : Ickenham,Standard Table (ST) wards,SWARD,2368,1483,181,,722
20209,00ASGS,00ASGS : Manor,Standard Table (ST) wards,SWARD,2669,1936,162,,761
20210,00ASGT,00ASGT : Northwood,Standard Table (ST) wards,SWARD,2066,1947,220,,826
20211,00ASGU,00ASGU : Northwood Hills,Standard Table (ST) wards,SWARD,2278,1817,165,,828
20212,00ASGW,00ASGW : Pinkwell,Standard Table (ST) wards,SWARD,3827,915,191,,646
20213,00ASGX,00ASGX : South Ruislip,Standard Table (ST) wards,SWARD,3001,1595,142,,761
20214,00ASGY,00ASGY : Townfield,Standard Table (ST) wards,SWARD,3436,896,151,,618
20215,00ASGZ,00ASGZ : Uxbridge North,Standard Table (ST) wards,SWARD,3458,1463,237,,784
20216,00ASHA,00ASHA : Uxbridge South,Standard Table (ST) wards,SWARD,3282,1411,261,,640
20217,00ASHB,00ASHB : West Drayton,Standard Table (ST) wards,SWARD,3552,1056,170,,631
20218,00ASHC,00ASHC : West Ruislip,Standard Table (ST) wards,SWARD,2495,1787,205,,698
20219,00ASHD,00ASHD : Yeading,Standard Table (ST) wards,SWARD,3620,1079,160,,687
20220,00ASHE,00ASHE : Yiewsley,Standard Table (ST) wards,SWARD,3616,1056,194,,624
20221,00ATFY,00ATFY : Bedfont,Standard Table (ST) wards,SWARD,3431,714,159,,536
20222,00ATFZ,00ATFZ : Brentford,Standard Table (ST) wards,SWARD,3000,1317,135,,713
20223,00ATGA,00ATGA : Chiswick Homefields,Standard Table (ST) wards,SWARD,3233,1350,227,,901
20224,00ATGB,00ATGB : Chiswick Riverside,Standard Table (ST) wards,SWARD,2694,1766,268,,1043
20225,00ATGC,00ATGC : Cranford,Standard Table (ST) wards,SWARD,3190,741,140,,528
20226,00ATGD,00ATGD : Feltham North,Standard Table (ST) wards,SWARD,3315,751,114,,545
20227,00ATGE,00ATGE : Feltham West,Standard Table (ST) wards,SWARD,3991,936,162,,584
20228,00ATGF,00ATGF : Hanworth,Standard Table (ST) wards,SWARD,3249,789,129,,580
20229,00ATGG,00ATGG : Hanworth Park,Standard Table (ST) wards,SWARD,3553,842,157,,609
20230,00ATGH,00ATGH : Heston Central,Standard Table (ST) wards,SWARD,3269,955,215,,647
20231,00ATGJ,00ATGJ : Heston East,Standard Table (ST) wards,SWARD,3172,1076,153,,634
20232,00ATGK,00ATGK : Heston West,Standard Table (ST) wards,SWARD,3271,750,137,,578
20233,00ATGL,00ATGL : Hounslow Central,Standard Table (ST) wards,SWARD,3291,1393,183,,602
20234,00ATGM,00ATGM : Hounslow Heath,Standard Table (ST) wards,SWARD,3313,1201,147,,668
20235,00ATGN,00ATGN : Hounslow South,Standard Table (ST) wards,SWARD,3373,1112,182,,654
20236,00ATGP,00ATGP : Hounslow West,Standard Table (ST) wards,SWARD,3182,926,149,,578
20237,00ATGQ,00ATGQ : Isleworth,Standard Table (ST) wards,SWARD,3253,1272,165,,640
20238,00ATGR,00ATGR : Osterley and Spring Grove,Standard Table (ST) wards,SWARD,3163,1417,197,,729
20239,00ATGS,00ATGS : Syon,Standard Table (ST) wards,SWARD,2872,1038,144,,646
20240,00ATGT,00ATGT : Turnham Green,Standard Table (ST) wards,SWARD,3033,1699,269,,890
20241,00AUFX,00AUFX : Barnsbury,Standard Table (ST) wards,SWARD,3803,260,133,,718
20242,00AUFY,00AUFY : Bunhill,Standard Table (ST) wards,SWARD,3478,210,99,,585
20243,00AUFZ,00AUFZ : Caledonian,Standard Table (ST) wards,SWARD,3779,258,116,,769
20244,00AUGA,00AUGA : Canonbury,Standard Table (ST) wards,SWARD,3394,231,92,,607
20245,00AUGB,00AUGB : Clerkenwell,Standard Table (ST) wards,SWARD,3502,213,94,,648
20246,00AUGC,00AUGC : Finsbury Park,Standard Table (ST) wards,SWARD,4185,460,96,,655
20247,00AUGD,00AUGD : Highbury East,Standard Table (ST) wards,SWARD,3852,373,88,,828
20248,00AUGE,00AUGE : Highbury West,Standard Table (ST) wards,SWARD,4218,449,112,,726
20249,00AUGF,00AUGF : Hillrise,Standard Table (ST) wards,SWARD,3664,502,118,,763
20250,00AUGG,00AUGG : Holloway,Standard Table (ST) wards,SWARD,3626,307,88,,592
20251,00AUGH,00AUGH : Junction,Standard Table (ST) wards,SWARD,3788,395,125,,675
20252,00AUGJ,00AUGJ : Mildmay,Standard Table (ST) wards,SWARD,4013,424,110,,711
20253,00AUGK,00AUGK : St George's,Standard Table (ST) wards,SWARD,3897,299,124,,791
20254,00AUGL,00AUGL : St Mary's,Standard Table (ST) wards,SWARD,3969,270,143,,742
20255,00AUGM,00AUGM : St Peter's,Standard Table (ST) wards,SWARD,3856,294,147,,743
20256,00AUGN,00AUGN : Tollington,Standard Table (ST) wards,SWARD,4261,546,136,,746
20257,00AWFY,00AWFY : Abingdon,Standard Table (ST) wards,SWARD,3193,267,96,,790
20258,00AWFZ,00AWFZ : Brompton,Standard Table (ST) wards,SWARD,3261,308,145,,983
20259,00AWGA,00AWGA : Campden,Standard Table (ST) wards,SWARD,2986,250,96,,904
20260,00AWGB,00AWGB : Colville,Standard Table (ST) wards,SWARD,2779,242,85,,728
20261,00AWGC,00AWGC : Courtfield,Standard Table (ST) wards,SWARD,3632,419,147,,879
20262,00AWGD,00AWGD : Cremorne,Standard Table (ST) wards,SWARD,2875,272,94,,713
20263,00AWGE,00AWGE : Earl's Court,Standard Table (ST) wards,SWARD,3783,437,128,,810
20264,00AWGF,00AWGF : Golborne,Standard Table (ST) wards,SWARD,2316,172,59,,463
20265,00AWGG,00AWGG : Hans Town,Standard Table (ST) wards,SWARD,3111,201,117,,966
20266,00AWGH,00AWGH : Holland,Standard Table (ST) wards,SWARD,3124,331,152,,978
20267,00AWGJ,00AWGJ : Norland,Standard Table (ST) wards,SWARD,2866,227,80,,809
20268,00AWGK,00AWGK : Notting Barns,Standard Table (ST) wards,SWARD,2675,249,57,,579
20269,00AWGL,00AWGL : Pembridge,Standard Table (ST) wards,SWARD,3066,276,143,,852
20270,00AWGM,00AWGM : Queen's Gate,Standard Table (ST) wards,SWARD,3465,398,89,,879
20271,00AWGN,00AWGN : Redcliffe,Standard Table (ST) wards,SWARD,3390,319,135,,873
20272,00AWGP,00AWGP : Royal Hospital,Standard Table (ST) wards,SWARD,2443,167,108,,810
20273,00AWGQ,00AWGQ : St Charles,Standard Table (ST) wards,SWARD,2467,263,52,,574
20274,00AWGR,00AWGR : Stanley,Standard Table (ST) wards,SWARD,2771,261,94,,785
20275,00AXFX,00AXFX : Alexandra,Standard Table (ST) wards,SWARD,2552,1232,156,,679
20276,00AXFY,00AXFY : Berrylands,Standard Table (ST) wards,SWARD,2327,1741,154,,652
20277,00AXFZ,00AXFZ : Beverley,Standard Table (ST) wards,SWARD,2358,1454,162,,665
20278,00AXGA,00AXGA : Canbury,Standard Table (ST) wards,SWARD,2245,1987,201,,758
20279,00AXGB,00AXGB : Chessington North and Hook,Standard Table (ST) wards,SWARD,2591,1028,122,,584
20280,00AXGC,00AXGC : Chessington South,Standard Table (ST) wards,SWARD,2728,1367,151,,703
20281,00AXGD,00AXGD : Coombe Hill,Standard Table (ST) wards,SWARD,2219,1349,194,,813
20282,00AXGE,00AXGE : Coombe Vale,Standard Table (ST) wards,SWARD,2206,1488,121,,635
20283,00AXGF,00AXGF : Grove,Standard Table (ST) wards,SWARD,2006,1727,174,,558
20284,00AXGG,00AXGG : Norbiton,Standard Table (ST) wards,SWARD,2412,1175,150,,569
20285,00AXGH,00AXGH : Old Malden,Standard Table (ST) wards,SWARD,2233,1444,113,,677
20286,00AXGJ,00AXGJ : St James,Standard Table (ST) wards,SWARD,2045,1184,131,,633
20287,00AXGK,00AXGK : St Mark's,Standard Table (ST) wards,SWARD,2388,2254,273,,689
20288,00AXGL,00AXGL : Surbiton Hill,Standard Table (ST) wards,SWARD,2442,2066,214,,722
20289,00AXGM,00AXGM : Tolworth and Hook Rise,Standard Table (ST) wards,SWARD,2839,1167,104,,750
20290,00AXGN,00AXGN : Tudor,Standard Table (ST) wards,SWARD,2004,1307,181,,636
20291,00AYFZ,00AYFZ : Bishop's,Standard Table (ST) wards,SWARD,3383,311,152,,519
20292,00AYGA,00AYGA : Brixton Hill,Standard Table (ST) wards,SWARD,4857,541,137,,835
20293,00AYGB,00AYGB : Clapham Common,Standard Table (ST) wards,SWARD,5437,513,183,,841
20294,00AYGC,00AYGC : Clapham Town,Standard Table (ST) wards,SWARD,5686,457,148,,896
20295,00AYGD,00AYGD : Coldharbour,Standard Table (ST) wards,SWARD,4469,538,134,,735
20296,00AYGE,00AYGE : Ferndale,Standard Table (ST) wards,SWARD,5352,482,175,,806
20297,00AYGF,00AYGF : Gipsy Hill,Standard Table (ST) wards,SWARD,3883,1547,142,,783
20298,00AYGG,00AYGG : Herne Hill,Standard Table (ST) wards,SWARD,4453,473,134,,853
20299,00AYGH,00AYGH : Knight's Hill,Standard Table (ST) wards,SWARD,4031,1321,125,,800
20300,00AYGJ,00AYGJ : Larkhall,Standard Table (ST) wards,SWARD,5144,489,172,,860
20301,00AYGK,00AYGK : Oval,Standard Table (ST) wards,SWARD,4907,346,154,,789
20302,00AYGL,00AYGL : Prince's,Standard Table (ST) wards,SWARD,4194,385,149,,711
20303,00AYGM,00AYGM : St Leonard's,Standard Table (ST) wards,SWARD,4089,1610,168,,925
20304,00AYGN,00AYGN : Stockwell,Standard Table (ST) wards,SWARD,4586,432,132,,852
20305,00AYGP,00AYGP : Streatham Hill,Standard Table (ST) wards,SWARD,5010,828,166,,945
20306,00AYGQ,00AYGQ : Streatham South,Standard Table (ST) wards,SWARD,3157,2120,138,,910
20307,00AYGR,00AYGR : Streatham Wells,Standard Table (ST) wards,SWARD,4183,1440,183,,776
20308,00AYGS,00AYGS : Thornton,Standard Table (ST) wards,SWARD,4750,656,152,,737
20309,00AYGT,00AYGT : Thurlow Park,Standard Table (ST) wards,SWARD,4146,634,132,,793
20310,00AYGU,00AYGU : Tulse Hill,Standard Table (ST) wards,SWARD,4580,613,110,,795
20311,00AYGW,00AYGW : Vassall,Standard Table (ST) wards,SWARD,4228,437,140,,776
20312,00AZGD,00AZGD : Bellingham,Standard Table (ST) wards,SWARD,3062,1674,134,,741
20313,00AZGE,00AZGE : Blackheath,Standard Table (ST) wards,SWARD,3946,1803,223,,897
20314,00AZGF,00AZGF : Brockley,Standard Table (ST) wards,SWARD,4519,899,172,,883
20315,00AZGG,00AZGG : Catford South,Standard Table (ST) wards,SWARD,3687,2104,168,,846
20316,00AZGH,00AZGH : Crofton Park,Standard Table (ST) wards,SWARD,4741,1202,150,,958
20317,00AZGJ,00AZGJ : Downham,Standard Table (ST) wards,SWARD,2942,1643,149,,781
20318,00AZGK,00AZGK : Evelyn,Standard Table (ST) wards,SWARD,3919,617,135,,747
20319,00AZGL,00AZGL : Forest Hill,Standard Table (ST) wards,SWARD,4396,1253,157,,989
20320,00AZGM,00AZGM : Grove Park,Standard Table (ST) wards,SWARD,2886,2695,192,,815
20321,00AZGN,00AZGN : Ladywell,Standard Table (ST) wards,SWARD,4140,1206,172,,801
20322,00AZGP,00AZGP : Lee Green,Standard Table (ST) wards,SWARD,3002,2106,156,,736
20323,00AZGQ,00AZGQ : Lewisham Central,Standard Table (ST) wards,SWARD,3720,1877,157,,755
20324,00AZGR,00AZGR : New Cross,Standard Table (ST) wards,SWARD,4772,794,127,,771
20325,00AZGS,00AZGS : Perry Vale,Standard Table (ST) wards,SWARD,4169,1606,177,,971
20326,00AZGT,00AZGT : Rushey Green,Standard Table (ST) wards,SWARD,3797,1566,155,,761
20327,00AZGU,00AZGU : Sydenham,Standard Table (ST) wards,SWARD,3784,1965,156,,899
20328,00AZGW,00AZGW : Telegraph Hill,Standard Table (ST) wards,SWARD,4799,825,118,,880
20329,00AZGX,00AZGX : Whitefoot,Standard Table (ST) wards,SWARD,2820,1750,145,,784
20330,00BAFX,00BAFX : Abbey,Standard Table (ST) wards,SWARD,2218,2549,185,,653
20331,00BAFY,00BAFY : Cannon Hill,Standard Table (ST) wards,SWARD,2427,1331,131,,694
20332,00BAFZ,00BAFZ : Colliers Wood,Standard Table (ST) wards,SWARD,2687,1673,123,,628
20333,00BAGA,00BAGA : Cricket Green,Standard Table (ST) wards,SWARD,2489,1065,68,,581
20334,00BAGB,00BAGB : Dundonald,Standard Table (ST) wards,SWARD,2087,2625,172,,695
20335,00BAGC,00BAGC : Figge's Marsh,Standard Table (ST) wards,SWARD,2661,1095,88,,564
20336,00BAGD,00BAGD : Graveney,Standard Table (ST) wards,SWARD,2709,1279,123,,600
20337,00BAGE,00BAGE : Hillside,Standard Table (ST) wards,SWARD,1661,2721,190,,693
20338,00BAGF,00BAGF : Lavender Fields,Standard Table (ST) wards,SWARD,2634,1558,106,,586
20339,00BAGG,00BAGG : Longthornton,Standard Table (ST) wards,SWARD,2627,1259,109,,611
20340,00BAGH,00BAGH : Lower Morden,Standard Table (ST) wards,SWARD,2443,1208,99,,615
20341,00BAGJ,00BAGJ : Merton Park,Standard Table (ST) wards,SWARD,2070,1834,112,,677
20342,00BAGK,00BAGK : Pollards Hill,Standard Table (ST) wards,SWARD,2597,1117,95,,598
20343,00BAGL,00BAGL : Ravensbury,Standard Table (ST) wards,SWARD,2267,1115,90,,557
20344,00BAGM,00BAGM : Raynes Park,Standard Table (ST) wards,SWARD,1854,2049,144,,720
20345,00BAGN,00BAGN : St Helier,Standard Table (ST) wards,SWARD,2261,1040,94,,540
20346,00BAGP,00BAGP : Trinity,Standard Table (ST) wards,SWARD,2215,2283,216,,603
20347,00BAGQ,00BAGQ : Village,Standard Table (ST) wards,SWARD,1407,1738,137,,783
20348,00BAGR,00BAGR : West Barnes,Standard Table (ST) wards,SWARD,2314,1805,116,,763
20349,00BAGS,00BAGS : Wimbledon Park,Standard Table (ST) wards,SWARD,2687,1770,170,,788
20350,00BBGB,00BBGB : Beckton,Standard Table (ST) wards,SWARD,2434,1748,176,,703
20351,00BBGC,00BBGC : Boleyn,Standard Table (ST) wards,SWARD,2419,1287,108,,563
20352,00BBGD,00BBGD : Canning Town North,Standard Table (ST) wards,SWARD,2555,793,109,,549
20353,00BBGE,00BBGE : Canning Town South,Standard Table (ST) wards,SWARD,2316,746,96,,561
20354,00BBGF,00BBGF : Custom House,Standard Table (ST) wards,SWARD,2701,1172,122,,593
20355,00BBGG,00BBGG : East Ham Central,Standard Table (ST) wards,SWARD,2129,1400,101,,588
20356,00BBGH,00BBGH : East Ham North,Standard Table (ST) wards,SWARD,1745,1250,89,,499
20357,00BBGJ,00BBGJ : East Ham South,Standard Table (ST) wards,SWARD,2482,1454,133,,588
20358,00BBGK,00BBGK : Forest Gate North,Standard Table (ST) wards,SWARD,2974,1290,121,,607
20359,00BBGL,00BBGL : Forest Gate South,Standard Table (ST) wards,SWARD,3012,1223,146,,654
20360,00BBGM,00BBGM : Green Street East,Standard Table (ST) wards,SWARD,2219,1181,131,,607
20361,00BBGN,00BBGN : Green Street West,Standard Table (ST) wards,SWARD,2231,969,143,,591
20362,00BBGP,00BBGP : Little Ilford,Standard Table (ST) wards,SWARD,2039,1360,88,,592
20363,00BBGQ,00BBGQ : Manor Park,Standard Table (ST) wards,SWARD,2128,1191,107,,570
20364,00BBGR,00BBGR : Plaistow North,Standard Table (ST) wards,SWARD,2571,1293,104,,579
20365,00BBGS,00BBGS : Plaistow South,Standard Table (ST) wards,SWARD,2570,1376,112,,637
20366,00BBGT,00BBGT : Royal Docks,Standard Table (ST) wards,SWARD,1415,820,77,,315
20367,00BBGU,00BBGU : Stratford and New Town,Standard Table (ST) wards,SWARD,3079,1017,117,,525
20368,00BBGW,00BBGW : Wall End,Standard Table (ST) wards,SWARD,2148,1662,123,,665
20369,00BBGX,00BBGX : West Ham,Standard Table (ST) wards,SWARD,2999,1099,102,,604
20370,00BCFY,00BCFY : Aldborough,Standard Table (ST) wards,SWARD,2232,1996,168,,848
20371,00BCFZ,00BCFZ : Barkingside,Standard Table (ST) wards,SWARD,2091,1917,167,,831
20372,00BCGA,00BCGA : Bridge,Standard Table (ST) wards,SWARD,2258,2192,160,,866
20373,00BCGB,00BCGB : Chadwell,Standard Table (ST) wards,SWARD,2315,1996,148,,702
20374,00BCGC,00BCGC : Church End,Standard Table (ST) wards,SWARD,1882,2264,152,,707
20375,00BCGD,00BCGD : Clayhall,Standard Table (ST) wards,SWARD,2416,1933,148,,937
20376,00BCGE,00BCGE : Clementswood,Standard Table (ST) wards,SWARD,2003,1326,125,,546
20377,00BCGF,00BCGF : Cranbrook,Standard Table (ST) wards,SWARD,2278,1988,207,,740
20378,00BCGG,00BCGG : Fairlop,Standard Table (ST) wards,SWARD,2107,1827,131,,701
20379,00BCGH,00BCGH : Fullwell,Standard Table (ST) wards,SWARD,2262,1665,147,,795
20380,00BCGJ,00BCGJ : Goodmayes,Standard Table (ST) wards,SWARD,2193,2005,158,,633
20381,00BCGK,00BCGK : Hainault,Standard Table (ST) wards,SWARD,1982,1830,127,,611
20382,00BCGL,00BCGL : Loxford,Standard Table (ST) wards,SWARD,2275,1691,151,,688
20383,00BCGM,00BCGM : Mayfield,Standard Table (ST) wards,SWARD,2401,1646,168,,674
20384,00BCGN,00BCGN : Monkhams,Standard Table (ST) wards,SWARD,1688,2077,166,,818
20385,00BCGP,00BCGP : Newbury,Standard Table (ST) wards,SWARD,2532,2111,160,,765
20386,00BCGQ,00BCGQ : Roding,Standard Table (ST) wards,SWARD,2056,2251,151,,775
20387,00BCGR,00BCGR : Seven Kings,Standard Table (ST) wards,SWARD,2396,1862,177,,676
20388,00BCGS,00BCGS : Snaresbrook,Standard Table (ST) wards,SWARD,2165,2374,165,,701
20389,00BCGT,00BCGT : Valentines,Standard Table (ST) wards,SWARD,2216,1919,163,,644
20390,00BCGU,00BCGU : Wanstead,Standard Table (ST) wards,SWARD,2741,1872,161,,905
20391,00BDFW,00BDFW : Barnes,Standard Table (ST) wards,SWARD,2696,940,163,,856
20392,00BDFX,00BDFX : East Sheen,Standard Table (ST) wards,SWARD,2122,1669,156,,895
20393,00BDFY,00BDFY : Fulwell and Hampton Hill,Standard Table (ST) wards,SWARD,2498,1571,196,,753
20394,00BDFZ,"00BDFZ : Ham, Petersham and Richmond Riverside",Standard Table (ST) wards,SWARD,2175,1368,166,,777
20395,00BDGA,00BDGA : Hampton,Standard Table (ST) wards,SWARD,2316,1464,165,,756
20396,00BDGB,00BDGB : Hampton North,Standard Table (ST) wards,SWARD,2603,1107,155,,617
20397,00BDGC,00BDGC : Hampton Wick,Standard Table (ST) wards,SWARD,1975,1597,220,,743
20398,00BDGD,00BDGD : Heathfield,Standard Table (ST) wards,SWARD,2755,979,137,,629
20399,00BDGE,00BDGE : Kew,Standard Table (ST) wards,SWARD,2014,1814,240,,885
20400,00BDGF,00BDGF : Mortlake and Barnes Common,Standard Table (ST) wards,SWARD,2693,1557,183,,908
20401,00BDGG,00BDGG : North Richmond,Standard Table (ST) wards,SWARD,2148,1912,281,,820
20402,00BDGH,00BDGH : St Margarets and North Twickenham,Standard Table (ST) wards,SWARD,2232,2125,327,,868
20403,00BDGJ,00BDGJ : South Richmond,Standard Table (ST) wards,SWARD,1872,2474,280,,936
20404,00BDGK,00BDGK : South Twickenham,Standard Table (ST) wards,SWARD,2133,1766,276,,756
20405,00BDGL,00BDGL : Teddington,Standard Table (ST) wards,SWARD,2235,1976,235,,822
20406,00BDGM,00BDGM : Twickenham Riverside,Standard Table (ST) wards,SWARD,2131,2226,292,,929
20407,00BDGN,00BDGN : West Twickenham,Standard Table (ST) wards,SWARD,2666,1569,206,,794
20408,00BDGP,00BDGP : Whitton,Standard Table (ST) wards,SWARD,2700,1134,145,,629
20409,00BEGC,00BEGC : Brunswick Park,Standard Table (ST) wards,SWARD,3565,381,96,,705
20410,00BEGD,00BEGD : Camberwell Green,Standard Table (ST) wards,SWARD,3896,350,102,,724
20411,00BEGE,00BEGE : Cathedrals,Standard Table (ST) wards,SWARD,4250,346,200,,743
20412,00BEGF,00BEGF : Chaucer,Standard Table (ST) wards,SWARD,4178,406,184,,688
20413,00BEGG,00BEGG : College,Standard Table (ST) wards,SWARD,3054,936,104,,704
20414,00BEGH,00BEGH : East Dulwich,Standard Table (ST) wards,SWARD,4298,570,117,,815
20415,00BEGJ,00BEGJ : East Walworth,Standard Table (ST) wards,SWARD,3686,388,137,,664
20416,00BEGK,00BEGK : Faraday,Standard Table (ST) wards,SWARD,3571,380,119,,609
20417,00BEGL,00BEGL : Grange,Standard Table (ST) wards,SWARD,4134,387,125,,725
20418,00BEGM,00BEGM : Livesey,Standard Table (ST) wards,SWARD,3227,403,101,,628
20419,00BEGN,00BEGN : Newington,Standard Table (ST) wards,SWARD,4016,425,123,,703
20420,00BEGP,00BEGP : Nunhead,Standard Table (ST) wards,SWARD,3067,443,85,,609
20421,00BEGQ,00BEGQ : Peckham,Standard Table (ST) wards,SWARD,3007,371,133,,514
20422,00BEGR,00BEGR : Peckham Rye,Standard Table (ST) wards,SWARD,4052,614,99,,830
20423,00BEGS,00BEGS : Riverside,Standard Table (ST) wards,SWARD,4346,385,149,,612
20424,00BEGT,00BEGT : Rotherhithe,Standard Table (ST) wards,SWARD,4137,432,148,,660
20425,00BEGU,00BEGU : South Bermondsey,Standard Table (ST) wards,SWARD,3939,367,120,,619
