GEO_CODE,TotalCars
S01006212,407.0
S01006213,321.0
S01006214,274.0
S01006215,265.0
S01006216,284.0
S01006217,291.0
S01006218,258.0
S01006219,375.0
S01006220,416.0
S01006221,252.0
S01006222,330.0
S01006223,383.0
S01006224,289.0
S01006225,182.0
S01006226,349.0
S01006227,288.0
S01006228,415.0
S01006229,205.0
S01006230,163.0
S01006231,158.0
S01006232,377.0
S01006233,300.0
S01006234,224.0
S01006235,296.0
S01006236,225.0
S01006237,330.0
S01006238,370.0
S01006239,228.0
S01006240,189.0
S01006241,271.0
S01006242,212.0
S01006243,326.0
S01006244,180.0
S01006245,187.0
S01006246,243.0
S01006247,431.0
S01006248,389.0
S01006249,319.0
S01006250,212.0
S01006251,267.0
S01006252,276.0
S01006253,151.0
S01006254,342.0
S01006255,361.0
S01006256,166.0
S01006257,248.0
S01006258,198.0
S01006259,161.0
S01006260,174.0
S01006261,220.0
S01006262,257.0
S01006263,310.0
S01006264,468.0
S01006265,386.0
S01006266,226.0
S01006267,170.0
S01006268,239.0
S01006269,169.0
S01006270,390.0
S01006271,221.0
S01006272,283.0
S01006273,184.0
S01006274,185.0
S01006275,361.0
S01006276,313.0
S01006277,377.0
S01006278,206.0
S01006279,297.0
S01006280,233.0
S01006281,231.0
S01006282,239.0
S01006283,261.0
S01006284,281.0
S01006285,337.0
S01006286,356.0
S01006287,280.0
S01006288,242.0
S01006289,379.0
S01006290,225.0
S01006291,106.0
S01006292,430.0
S01006293,540.0
S01006294,402.0
S01006295,330.0
S01006296,586.0
S01006297,278.0
S01006298,367.0
S01006299,279.0
S01006300,213.0
S01006301,200.0
S01006302,406.0
S01006303,278.0
S01006304,187.0
S01006305,315.0
S01006306,320.0
S01006307,347.0
S01006308,213.0
S01006309,552.0
S01006310,420.0
S01006311,322.0
S01006312,264.0
S01006313,421.0
S01006314,471.0
S01006315,281.0
S01006316,413.0
S01006317,353.0
S01006318,266.0
S01006319,329.0
S01006320,275.0
S01006321,406.0
S01006322,381.0
S01006323,463.0
S01006324,360.0
S01006325,250.0
S01006326,258.0
S01006327,224.0
S01006328,204.0
S01006329,523.0
S01006330,290.0
S01006331,339.0
S01006332,237.0
S01006333,297.0
S01006334,311.0
S01006335,372.0
S01006336,424.0
S01006337,397.0
S01006338,505.0
S01006339,363.0
S01006340,305.0
S01006341,420.0
S01006342,253.0
S01006343,243.0
S01006344,276.0
S01006345,239.0
S01006346,287.0
S01006347,345.0
S01006348,287.0
S01006349,171.0
S01006350,210.0
S01006351,413.0
S01006352,223.0
S01006353,295.0
S01006354,352.0
S01006355,235.0
S01006356,399.0
S01006357,422.0
S01006358,196.0
S01006359,420.0
S01006360,346.0
S01006361,281.0
S01006362,395.0
S01006363,380.0
S01006364,318.0
S01006365,595.0
S01006366,419.0
S01006367,367.0
S01006368,455.0
S01006369,364.0
S01006370,471.0
S01006371,327.0
S01006372,272.0
S01006373,406.0
S01006374,240.0
S01006375,262.0
S01006376,376.0
S01006377,202.0
S01006378,305.0
S01006379,293.0
S01006380,236.0
S01006381,246.0
S01006382,256.0
S01006383,230.0
S01006384,362.0
S01006385,314.0
S01006386,364.0
S01006387,353.0
S01006388,358.0
S01006389,237.0
S01006390,242.0
S01006391,492.0
S01006392,293.0
S01006393,176.0
S01006394,259.0
S01006395,343.0
S01006396,169.0
S01006397,360.0
S01006398,449.0
S01006399,299.0
S01006400,414.0
S01006401,307.0
S01006402,158.0
S01006403,318.0
S01006404,284.0
S01006405,386.0
S01006406,224.0
S01006407,392.0
S01006408,311.0
S01006409,281.0
S01006410,246.0
S01006411,322.0
S01006412,248.0
S01006413,215.0
S01006414,281.0
S01006415,431.0
S01006416,235.0
S01006417,267.0
S01006418,207.0
S01006419,192.0
S01006420,264.0
S01006421,268.0
S01006422,216.0
S01006423,294.0
S01006424,230.0
S01006425,222.0
S01006426,263.0
S01006427,306.0
S01006428,322.0
S01006429,182.0
S01006430,383.0
S01006431,313.0
S01006432,276.0
S01006433,253.0
S01006434,347.0
S01006435,256.0
S01006436,280.0
S01006437,401.0
S01006438,183.0
S01006439,279.0
S01006440,310.0
S01006441,228.0
S01006442,294.0
S01006443,193.0
S01006444,293.0
S01006445,312.0
S01006446,474.0
S01006447,186.0
S01006448,507.0
S01006449,325.0
S01006450,178.0
S01006451,267.0
S01006452,239.0
S01006453,279.0
S01006454,357.0
S01006455,201.0
S01006456,416.0
S01006457,258.0
S01006458,489.0
S01006459,382.0
S01006460,258.0
S01006461,418.0
S01006462,413.0
S01006463,363.0
S01006464,375.0
S01006465,413.0
S01006466,401.0
S01006467,504.0
S01006468,527.0
S01006469,316.0
S01006470,298.0
S01006471,258.0
S01006472,235.0
S01006473,491.0
S01006474,302.0
S01006475,299.0
S01006476,317.0
S01006477,275.0
S01006478,328.0
S01006479,295.0
S01006480,457.0
S01006481,260.0
S01006482,378.0
S01006483,299.0
S01006484,308.0
S01006485,396.0
S01006486,488.0
S01006487,259.0
S01006488,377.0
S01006489,305.0
S01006490,429.0
S01006491,467.0
S01006492,227.0
S01006493,249.0
S01006494,314.0
S01006495,447.0
S01006496,369.0
S01006497,368.0
S01006498,526.0
S01006499,431.0
S01006500,334.0
S01006501,481.0
S01006502,339.0
S01006503,375.0
S01006504,428.0
S01006505,427.0
